config_hash,task_pool_id,wireless_index,wireless_seed,factor,value,jain_service_quality,updates,runtime_seconds,n_nodes,k_offload,offload_rate,decision_objective,public_objective_J,barrier_penalty,estimated_workload,true_workload,workload_capacity,workload_limit,workload_utilization,estimated_memory_gb,true_memory_gb,memory_available_gb,memory_utilization,estimated_workload_violation,estimated_memory_violation,true_workload_violation,true_memory_violation,total_end_to_end_delay_seconds,mean_end_to_end_delay_seconds,total_device_energy_j,mean_tx_time_ms_offloaded,mean_tx_energy_mj_offloaded,queue_delay_ms_per_offloaded_task
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,0,20280729,downlink_power_w,1.0,0.8118937042422975,409,0.023790125036612153,100,13,0.13,245.38140012773428,245.38140012773428,0.0,12.871287128712867,12.871287128712867,37.89473684210527,36.0,0.3396589658965895,3.2662499999999994,3.2662499999999994,5.0,0.6532499999999999,0,0,0,0,3961.5516448361636,39.61551644836164,6689.923945612733,863.0727341694118,86.45735482571307,148.59225322782163
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,0,20280729,downlink_power_w,2.0,0.8156719015929309,416,0.02645458304323256,100,15,0.15,243.5986845152305,243.5986845152305,0.0,13.861386138613858,13.861386138613858,37.89473684210527,36.0,0.3657865786578656,3.5749999999999997,3.5749999999999997,5.0,0.715,0,0,0,0,3924.086445607912,39.24086445607912,6517.1648087342755,774.9073018746793,77.65391561838005,164.18907198612303
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,0,20280729,path_loss_exponent,3.0,0.8186234044052533,392,0.023892332916148007,100,16,0.16,239.73008193461735,239.73008193461735,0.0,15.346534653465344,15.346534653465344,37.89473684210527,36.0,0.4049779977997799,3.94875,3.94875,5.0,0.78975,0,0,0,0,3841.5831595295067,38.41583159529507,6142.7754563849785,733.7949399724748,73.4660240611336,190.15253062167776
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,0,20280729,path_loss_exponent,3.5,0.8118937042422975,409,0.02983429201412946,100,13,0.13,245.38140012773428,245.38140012773428,0.0,12.871287128712867,12.871287128712867,37.89473684210527,36.0,0.3396589658965895,3.2662499999999994,3.2662499999999994,5.0,0.6532499999999999,0,0,0,0,3961.5516448361636,39.61551644836164,6689.923945612733,863.0727341694118,86.45735482571307,148.59225322782163
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,0,20280729,path_loss_exponent,3.8,0.8041423235993229,639,0.044487625011242926,100,14,0.14,248.67494798931264,248.67494798931264,0.0,11.633663366336629,11.633663366336629,37.89473684210527,36.0,0.30699944994499434,3.0062499999999996,3.0062499999999996,5.0,0.60125,0,0,0,0,4098.998767815663,40.98998767815663,7323.20006271212,569.1619124209191,57.147336579945396,130.750074412144
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,1,20280826,bandwidth_mhz,10.0,0.8082862354542836,649,0.04036266589537263,100,10,0.1,247.87860596701356,247.87860596701356,0.0,9.405940594059404,9.405940594059404,37.89473684210527,36.0,0.2482123212321231,2.3724999999999996,2.3724999999999996,5.0,0.4744999999999999,0,0,0,0,4071.5303855146185,40.71530385514618,7204.372141943203,770.4978527239501,77.21419432029913,102.5406987378818
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,1,20280826,bandwidth_mhz,20.0,0.8139393442786221,470,0.031241083052009344,100,15,0.15,243.4398544618705,243.4398544618705,0.0,13.861386138613856,13.861386138613856,37.89473684210527,36.0,0.3657865786578656,3.5099999999999993,3.5099999999999993,5.0,0.7019999999999998,0,0,0,0,3983.9696074216904,39.8396960742169,6801.232726542226,553.7847561265412,55.51510281506112,164.18907198612303
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,1,20280826,bandwidth_mhz,40.0,0.8171862144724478,845,0.055118042044341564,100,19,0.19,239.2957456370975,239.2957456370975,0.0,17.326732673267326,17.326732673267326,37.89473684210527,36.0,0.4572332233223322,4.468750000000001,4.468750000000001,5.0,0.8937500000000002,0,0,0,0,3917.494847263178,39.17494847263178,6498.731518720839,374.38897160751435,38.500985307275975,230.60298961236379
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,1,20280826,image_payload_mb,0.1,0.8081901472260535,100,0.0058757500955834985,100,19,0.19,240.41506537904652,240.41506537904652,0.0,18.811881188118814,18.811881188118814,37.89473684210527,36.0,0.49642464246424645,4.972500000000001,4.972500000000001,5.0,0.9945000000000002,0,0,0,0,3939.088475043089,39.39088475043089,6595.871910519616,338.2065539077513,35.3637115587442,266.4500273074823
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,1,20280826,image_payload_mb,0.5,0.8139393442786221,470,0.03112099994905293,100,15,0.15,243.4398544618705,243.4398544618705,0.0,13.861386138613856,13.861386138613856,37.89473684210527,36.0,0.3657865786578656,3.5099999999999993,3.5099999999999993,5.0,0.7019999999999998,0,0,0,0,3983.9696074216904,39.8396960742169,6801.232726542226,553.7847561265412,55.51510281506112,164.18907198612303
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,1,20280826,image_payload_mb,1.0,0.8069807671525445,574,0.03321891697123647,100,9,0.09,248.99292134831168,248.99292134831168,0.0,8.663366336633661,8.663366336633661,37.89473684210527,36.0,0.22861661166116604,2.1774999999999998,2.1774999999999998,5.0,0.43549999999999994,0,0,0,0,4089.7285945546537,40.897285945546535,7287.169041063417,853.5285607615454,85.44900704634301,94.09305642214099
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,1,20280826,uplink_power_w,0.1,0.8139392133654518,470,0.02556112501770258,100,15,0.15,243.43488878156742,243.43488878156742,0.0,13.861386138613856,13.861386138613856,37.89473684210527,36.0,0.3657865786578656,3.5099999999999993,3.5099999999999993,5.0,0.7019999999999998,0,0,0,0,3983.9748887815676,39.839748887815674,6801.231205270178,554.136846785037,55.4136846785037,164.18907198612303
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,1,20280826,uplink_power_w,0.2,0.8139393442786221,470,0.035498833982273936,100,15,0.15,243.4398544618705,243.4398544618705,0.0,13.861386138613856,13.861386138613856,37.89473684210527,36.0,0.3657865786578656,3.5099999999999993,3.5099999999999993,5.0,0.7019999999999998,0,0,0,0,3983.9696074216904,39.8396960742169,6801.232726542226,553.7847561265412,55.51510281506112,164.18907198612303
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,1,20280826,uplink_power_w,0.4,0.813939424703749,470,0.03202079201582819,100,15,0.15,243.4515097507693,243.4515097507693,0.0,13.861386138613856,13.861386138613856,37.89473684210527,36.0,0.3657865786578656,3.5099999999999993,3.5099999999999993,5.0,0.7019999999999998,0,0,0,0,3983.9660719051053,39.839660719051054,6801.235411151664,553.5490550208805,55.69407677761081,164.18907198612303
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,1,20280826,downlink_power_w,0.5,0.812779512828875,470,0.02949900005478412,100,14,0.14,244.7399737999209,244.7399737999209,0.0,12.871287128712867,12.871287128712867,37.89473684210527,36.0,0.3396589658965895,3.2662499999999994,3.2662499999999994,5.0,0.6532499999999999,0,0,0,0,4001.5908985375904,40.0159089853759,6880.472875751706,622.1862137429539,62.3482679790101,148.59225322782163
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,1,20280826,downlink_power_w,1.0,0.8139393442786221,470,0.041504416964016855,100,15,0.15,243.4398544618705,243.4398544618705,0.0,13.861386138613856,13.861386138613856,37.89473684210527,36.0,0.3657865786578656,3.5099999999999993,3.5099999999999993,5.0,0.7019999999999998,0,0,0,0,3983.9696074216904,39.8396960742169,6801.232726542226,553.7847561265412,55.51510281506112,164.18907198612303
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,1,20280826,downlink_power_w,2.0,0.8151268593177708,432,0.03441216691862792,100,16,0.16,242.39616506809236,242.39616506809236,0.0,14.603960396039602,14.603960396039602,37.89473684210527,36.0,0.3853822882288228,3.705,3.705,5.0,0.741,0,0,0,0,3966.604343995238,39.66604343995238,6722.019987561405,511.0145917708466,51.24922258776224,176.75690793153592
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,1,20280826,path_loss_exponent,3.0,0.818812321112395,444,0.030463750008493662,100,17,0.17,239.8710433186499,239.8710433186499,0.0,15.84158415841584,15.84158415841584,37.89473684210527,36.0,0.4180418041804179,4.03,4.03,5.0,0.806,0,0,0,0,3916.6034719642876,39.16603471964287,6495.20256846163,471.2083475045325,47.20990950765377,199.58412098298666
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,1,20280826,path_loss_exponent,3.5,0.8139393442786221,470,0.030431916937232018,100,15,0.15,243.4398544618705,243.4398544618705,0.0,13.861386138613856,13.861386138613856,37.89473684210527,36.0,0.3657865786578656,3.5099999999999993,3.5099999999999993,5.0,0.7019999999999998,0,0,0,0,3983.9696074216904,39.8396960742169,6801.232726542226,553.7847561265412,55.51510281506112,164.18907198612303
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,1,20280826,path_loss_exponent,3.8,0.8097805147427674,1007,0.06706208304967731,100,12,0.12,247.11522692794676,247.11522692794676,0.0,11.386138613861384,11.386138613861384,37.89473684210527,36.0,0.30046754675467535,2.8599999999999994,2.8599999999999994,5.0,0.5719999999999998,0,0,0,0,4038.881952079028,40.38881952079028,7049.697992304678,746.1144457442695,74.83269205641379,127.38156084136027
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,2,20280923,bandwidth_mhz,10.0,0.8006455412038564,813,0.04203345801215619,100,10,0.1,248.3328583317337,248.3328583317337,0.0,9.158415841584157,9.158415841584157,37.89473684210527,36.0,0.24168041804180412,2.34,2.34,5.0,0.46799999999999997,0,0,0,0,4097.064937699239,40.970649376992384,7323.088401588508,686.8174620083918,68.840158850735,99.67630791549549
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,2,20280923,bandwidth_mhz,20.0,0.8086769274438976,732,0.04283658298663795,100,14,0.14,244.01301968738684,244.01301968738684,0.0,13.118811881188115,13.118811881188115,37.89473684210527,36.0,0.34619086908690855,3.3474999999999993,3.3474999999999993,5.0,0.6694999999999999,0,0,0,0,3989.464262485371,39.89464262485371,6826.454853259451,609.3584421780758,61.06094710373946,152.37459249132394
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,2,20280923,bandwidth_mhz,40.0,0.8135192288755866,921,0.07754362502600998,100,17,0.17,239.48597973484763,239.48597973484763,0.0,16.336633663366335,16.336633663366335,37.89473684210527,36.0,0.431105610561056,4.16,4.16,5.0,0.8320000000000001,0,0,0,0,3897.218320219697,38.97218320219697,6405.247300835806,497.5111369262298,49.84122563557586,209.44887599709926
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,2,20280923,image_payload_mb,0.1,0.8147054117003432,143,0.0078307919902727,100,20,0.2,236.92655172677357,236.92655172677357,0.0,19.05940594059406,19.05940594059406,37.89473684210527,36.0,0.5029565456545655,4.972500000000001,4.972500000000001,5.0,0.9945000000000002,0,0,0,0,3893.5114864831276,38.93511486483128,6394.140213433106,262.6001921879178,27.010671655251738,272.9741319684604
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,2,20280923,image_payload_mb,0.5,0.8086769274438976,732,0.04739920794963837,100,14,0.14,244.01301968738684,244.01301968738684,0.0,13.118811881188115,13.118811881188115,37.89473684210527,36.0,0.34619086908690855,3.3474999999999993,3.3474999999999993,5.0,0.6694999999999999,0,0,0,0,3989.464262485371,39.89464262485371,6826.454853259451,609.3584421780758,61.06094710373946,152.37459249132394
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,2,20280923,image_payload_mb,1.0,0.8035966598942856,678,0.037787958048284054,100,9,0.09,249.21615296624134,249.21615296624134,0.0,8.663366336633661,8.663366336633661,37.89473684210527,36.0,0.22861661166116604,2.1774999999999998,2.1774999999999998,5.0,0.43549999999999994,0,0,0,0,4105.912375413227,41.05912375413227,7362.707309301147,785.0597672697335,78.58992234951651,94.09305642214099
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,2,20280923,uplink_power_w,0.1,0.808676761516732,732,0.050702250096946955,100,14,0.14,244.00905745591692,244.00905745591692,0.0,13.118811881188115,13.118811881188115,37.89473684210527,36.0,0.34619086908690855,3.3474999999999993,3.3474999999999993,5.0,0.6694999999999999,0,0,0,0,3989.4690574559163,39.894690574559164,6826.453581316103,609.7009400741696,60.97009400741697,152.37459249132394
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,2,20280923,uplink_power_w,0.2,0.8086769274438976,732,0.04626125004142523,100,14,0.14,244.01301968738684,244.01301968738684,0.0,13.118811881188115,13.118811881188115,37.89473684210527,36.0,0.34619086908690855,3.3474999999999993,3.3474999999999993,5.0,0.6694999999999999,0,0,0,0,3989.464262485371,39.89464262485371,6826.454853259451,609.3584421780758,61.06094710373946,152.37459249132394
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,2,20280923,uplink_power_w,0.4,0.8083932009636019,696,0.03661083395127207,100,14,0.14,244.00859293729403,244.00859293729403,0.0,13.366336633663362,13.366336633663362,37.89473684210527,36.0,0.3527227722772276,3.3962499999999993,3.3962499999999993,5.0,0.6792499999999999,0,0,0,0,3990.2074930129374,39.90207493012937,6830.046242708726,601.4448027542467,60.445907766224344,156.2332695984703
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,2,20280923,downlink_power_w,0.5,0.8076303064054786,732,0.03954716701991856,100,14,0.14,245.1568681775956,245.1568681775956,0.0,13.366336633663362,13.366336633663362,37.89473684210527,36.0,0.3527227722772276,3.3962499999999998,3.3962499999999998,5.0,0.6792499999999999,0,0,0,0,4017.9687878863747,40.179687878863746,6956.019768269443,584.3944365711629,58.55487638884115,156.2332695984703
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,2,20280923,downlink_power_w,1.0,0.8086769274438976,732,0.038050665985792875,100,14,0.14,244.01301968738684,244.01301968738684,0.0,13.118811881188115,13.118811881188115,37.89473684210527,36.0,0.34619086908690855,3.3474999999999993,3.3474999999999993,5.0,0.6694999999999999,0,0,0,0,3989.464262485371,39.89464262485371,6826.454853259451,609.3584421780758,61.06094710373946,152.37459249132394
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,2,20280923,downlink_power_w,2.0,0.8096478514532908,769,0.04198641702532768,100,15,0.15,242.93822082869502,242.93822082869502,0.0,14.108910891089105,14.108910891089105,37.89473684210527,36.0,0.37231848184818467,3.591249999999999,3.591249999999999,5.0,0.7182499999999998,0,0,0,0,3972.8285013329087,39.728285013329085,6750.832357292389,553.6089288211465,55.49048615926498,168.29116003943466
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,2,20280923,path_loss_exponent,3.0,0.8175746168014437,678,0.03619554091710597,100,16,0.16,239.63678615938403,239.63678615938403,0.0,15.346534653465344,15.346534653465344,37.89473684210527,36.0,0.4049779977997799,3.91625,3.91625,5.0,0.78325,0,0,0,0,3876.449266899248,38.76449266899248,6308.182186492956,612.9266505813542,61.38665580982915,190.15253062167776
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,2,20280923,path_loss_exponent,3.5,0.8086769274438976,732,0.038003207999281585,100,14,0.14,244.01301968738684,244.01301968738684,0.0,13.118811881188115,13.118811881188115,37.89473684210527,36.0,0.34619086908690855,3.3474999999999993,3.3474999999999993,5.0,0.6694999999999999,0,0,0,0,3989.464262485371,39.89464262485371,6826.454853259451,609.3584421780758,61.06094710373946,152.37459249132394
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,2,20280923,path_loss_exponent,3.8,0.8029536003892623,921,0.04810941603500396,100,12,0.12,246.95407624781973,246.95407624781973,0.0,11.386138613861384,11.386138613861384,37.89473684210527,36.0,0.30046754675467535,2.90875,2.90875,5.0,0.58175,0,0,0,0,4062.2840214528305,40.6228402145283,7161.1575552312715,629.6202268944978,63.12960260594038,127.38156084136027
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,20281020,bandwidth_mhz,10.0,0.8068833951305611,710,0.03766612499020994,100,10,0.1,249.39045306573095,249.39045306573095,0.0,9.158415841584157,9.158415841584157,37.89473684210527,36.0,0.24168041804180412,2.32375,2.32375,5.0,0.46475,0,0,0,0,4101.161870262847,41.01161870262847,7337.5782272789465,776.5107183691453,77.82272789460502,99.67630791549549
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,20281020,bandwidth_mhz,20.0,0.812809487387465,784,0.04139620903879404,100,15,0.15,244.78276695220654,244.78276695220654,0.0,14.108910891089105,14.108910891089105,37.89473684210527,36.0,0.37231848184818467,3.5749999999999993,3.5749999999999993,5.0,0.7149999999999999,0,0,0,0,4008.1126623757364,40.08112662375736,6909.240850412809,559.2196650096374,56.05669418723579,168.29116003943466
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,20281020,bandwidth_mhz,40.0,0.8195741963186369,823,0.04387608403339982,100,18,0.18,239.83619676833732,239.83619676833732,0.0,16.83168316831683,16.83168316831683,37.89473684210527,36.0,0.44416941694169404,4.30625,4.30625,5.0,0.8612500000000001,0,0,0,0,3885.8042213429358,38.85804221342936,6347.747218011062,524.9016255449246,52.623222836731074,219.77733795150905
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,20281020,image_payload_mb,0.1,0.8105438410310638,100,0.0059458749601617455,100,20,0.2,238.49039375195773,238.49039375195773,0.0,18.811881188118814,18.811881188118814,37.89473684210527,36.0,0.49642464246424645,4.8100000000000005,4.8100000000000005,5.0,0.9620000000000001,0,0,0,0,3916.4040988895645,39.16404098889564,6494.99276880682,293.75491717074885,29.638440341005868,266.4500273074823
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,20281020,image_payload_mb,0.5,0.812809487387465,784,0.04056287498679012,100,15,0.15,244.78276695220654,244.78276695220654,0.0,14.108910891089105,14.108910891089105,37.89473684210527,36.0,0.37231848184818467,3.5749999999999993,3.5749999999999993,5.0,0.7149999999999999,0,0,0,0,4008.1126623757364,40.08112662375736,6909.240850412809,559.2196650096374,56.05669418723579,168.29116003943466
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,20281020,image_payload_mb,1.0,0.8031387082432216,879,0.044704708037897944,100,9,0.09,250.3273318872876,250.3273318872876,0.0,8.168316831683168,8.168316831683168,37.89473684210527,36.0,0.215552805280528,2.08,2.08,5.0,0.41600000000000004,0,0,0,0,4125.263065989608,41.25263065989608,7449.127333588647,807.2004545673335,80.81484318296494,88.69576650013146
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,20281020,uplink_power_w,0.1,0.8128092631937577,784,0.03991475002840161,100,15,0.15,244.77831345743363,244.77831345743363,0.0,14.108910891089105,14.108910891089105,37.89473684210527,36.0,0.37231848184818467,3.5749999999999993,3.5749999999999993,5.0,0.7149999999999999,0,0,0,0,4008.118313457434,40.08118313457434,6909.2393946056845,559.5964037894695,55.959640378946965,168.29116003943466
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,20281020,uplink_power_w,0.2,0.812809487387465,784,0.04001787502784282,100,15,0.15,244.78276695220654,244.78276695220654,0.0,14.108910891089105,14.108910891089105,37.89473684210527,36.0,0.37231848184818467,3.5749999999999993,3.5749999999999993,5.0,0.7149999999999999,0,0,0,0,4008.1126623757364,40.08112662375736,6909.240850412809,559.2196650096374,56.05669418723579,168.29116003943466
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,20281020,uplink_power_w,0.4,0.8128096134840322,784,0.07550350006204098,100,15,0.15,244.79385629491642,244.79385629491642,0.0,14.108910891089105,14.108910891089105,37.89473684210527,36.0,0.37231848184818467,3.5749999999999993,3.5749999999999993,5.0,0.7149999999999999,0,0,0,0,4008.109014451644,40.08109014451644,6909.243433073761,558.9764700701462,56.22887158398348,168.29116003943466
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,20281020,downlink_power_w,0.5,0.8109111192628758,784,0.04984762496314943,100,14,0.14,246.00369030819292,246.00369030819292,0.0,13.118811881188115,13.118811881188115,37.89473684210527,36.0,0.34619086908690855,3.3312499999999994,3.3312499999999994,5.0,0.6662499999999999,0,0,0,0,4027.9348407145476,40.27934840714548,6999.261929560696,614.3997442620501,61.56639719257167,152.37459249132394
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,20281020,downlink_power_w,1.0,0.812809487387465,784,0.10504100006073713,100,15,0.15,244.78276695220654,244.78276695220654,0.0,14.108910891089105,14.108910891089105,37.89473684210527,36.0,0.37231848184818467,3.5749999999999993,3.5749999999999993,5.0,0.7149999999999999,0,0,0,0,4008.1126623757364,40.08112662375736,6909.240850412809,559.2196650096374,56.05669418723579,168.29116003943466
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,20281020,downlink_power_w,2.0,0.8150954587814505,698,0.035000208066776395,100,15,0.15,243.29908149119336,243.29908149119336,0.0,14.356435643564351,14.356435643564351,37.89473684210527,36.0,0.37885038503850366,3.656249999999999,3.656249999999999,5.0,0.7312499999999998,0,0,0,0,3941.265980740114,39.41265980740114,6599.830498941516,685.2525275344423,68.69992943449857,172.47952180650861
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,20281020,path_loss_exponent,3.0,0.8182664896428641,698,0.03556195902638137,100,16,0.16,239.5683298518775,239.5683298518775,0.0,15.346534653465344,15.346534653465344,37.89473684210527,36.0,0.4049779977997799,3.94875,3.94875,5.0,0.78975,0,0,0,0,3860.4214408240205,38.6042144082402,6232.6592778389795,661.1875208795916,66.20486493617362,190.15253062167776
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,20281020,path_loss_exponent,3.5,0.812809487387465,784,0.053302459069527686,100,15,0.15,244.78276695220654,244.78276695220654,0.0,14.108910891089105,14.108910891089105,37.89473684210527,36.0,0.37231848184818467,3.5749999999999993,3.5749999999999993,5.0,0.7149999999999999,0,0,0,0,4008.1126623757364,40.08112662375736,6909.240850412809,559.2196650096374,56.05669418723579,168.29116003943466
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,3,20281020,path_loss_exponent,3.8,0.8072634680783798,725,0.0407979580340907,100,12,0.12,248.29935167017194,248.29935167017194,0.0,11.138613861386137,11.138613861386137,37.89473684210527,36.0,0.29393564356435636,2.8437499999999996,2.8437499999999996,5.0,0.5687499999999999,0,0,0,0,4067.4248842233665,40.674248842233666,7179.276491464722,727.9983128002546,73.04095539345086,124.07537248028042
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,bandwidth_mhz,10.0,0.807530372258285,541,0.02926512504927814,100,10,0.1,249.48018839297313,249.48018839297313,0.0,9.405940594059404,9.405940594059404,37.89473684210527,36.0,0.2482123212321231,2.3724999999999996,2.3724999999999996,5.0,0.4744999999999999,0,0,0,0,4075.4100303796627,40.754100303796626,7215.320493941891,918.4623392283642,92.04939418904955,102.5406987378818
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,bandwidth_mhz,20.0,0.8121791131638714,451,0.024185749934986234,100,14,0.14,244.47721218135388,244.47721218135388,0.0,13.118811881188115,13.118811881188115,37.89473684210527,36.0,0.34619086908690855,3.331249999999999,3.331249999999999,5.0,0.6662499999999998,0,0,0,0,3978.526790922372,39.78526790922372,6772.561438914545,685.2533305353019,68.67420818183137,152.37459249132394
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,bandwidth_mhz,40.0,0.814649836811352,370,0.022339042043313384,100,17,0.17,239.0493810651507,239.0493810651507,0.0,16.336633663366335,16.336633663366335,37.89473684210527,36.0,0.431105610561056,4.14375,4.14375,5.0,0.82875,0,0,0,0,3865.6200488509166,38.656200488509164,6257.767808238744,568.2010564097574,56.92989639667077,209.44887599709926
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,image_payload_mb,0.1,0.813873489780302,222,0.012327417032793164,100,20,0.2,239.50148584905767,239.50148584905767,0.0,19.05940594059406,19.05940594059406,37.89473684210527,36.0,0.5029565456545655,4.923750000000001,4.923750000000001,5.0,0.9847500000000002,0,0,0,0,3955.2990732742933,39.552990732742934,6674.892441578446,231.97953174618368,24.622078922265917,272.9741319684604
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,image_payload_mb,0.5,0.8121791131638714,451,0.02442104194778949,100,14,0.14,244.47721218135388,244.47721218135388,0.0,13.118811881188115,13.118811881188115,37.89473684210527,36.0,0.34619086908690855,3.331249999999999,3.331249999999999,5.0,0.6662499999999998,0,0,0,0,3978.526790922372,39.78526790922372,6772.561438914545,685.2533305353019,68.67420818183137,152.37459249132394
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,image_payload_mb,1.0,0.801332611947888,552,0.02916775003541261,100,10,0.1,250.7228393902181,250.7228393902181,0.0,8.91089108910891,8.91089108910891,37.89473684210527,36.0,0.2351485148514851,2.2424999999999997,2.2424999999999997,5.0,0.44849999999999995,0,0,0,0,4143.5374562260995,41.435374562260996,7531.89796141401,696.8847811859752,69.79614140097495,96.86084142394822
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,uplink_power_w,0.1,0.8121787315410535,451,0.023906582966446877,100,14,0.14,244.47372730318233,244.47372730318233,0.0,13.118811881188115,13.118811881188115,37.89473684210527,36.0,0.34619086908690855,3.331249999999999,3.331249999999999,5.0,0.6662499999999998,0,0,0,0,3978.533727303182,39.78533727303182,6772.56004830083,685.7487863074124,68.57487863074125,152.37459249132394
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,2,4,20281117,uplink_power_w,0.2,0.8121791131638714,451,0.023996374919079244,100,14,0.14,244.47721218135388,244.47721218135388,0.0,13.118811881188115,13.118811881188115,37.89473684210527,36.0,0.34619086908690855,3.331249999999999,3.331249999999999,5.0,0.6662499999999998,0,0,0,0,3978.526790922372,39.78526790922372,6772.561438914545,685.2533305353019,68.67420818183137,152.37459249132394
