config_hash,task_pool_id,wireless_index,factor,value,distance_layer,n_users,mean_distance_m,offload_rate,mean_end_to_end_delay_seconds,mean_service_quality
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,image_payload_mb,0.1,far,33,454.4752147342656,0.21212121212121213,40.86788955176523,0.02957271741899005
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,image_payload_mb,0.5,near,33,175.37430640902193,0.21212121212121213,41.33730280075268,0.031753191109907965
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,image_payload_mb,0.5,middle,34,347.44858875230176,0.17647058823529413,39.579931742089364,0.028282853098358773
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,image_payload_mb,0.5,far,33,454.4752147342656,0.06060606060606061,44.995966211913895,0.027379059448094642
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,image_payload_mb,1.0,near,33,175.37430640902193,0.15151515151515152,43.01744492382101,0.03095038641487913
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,image_payload_mb,1.0,middle,34,347.44858875230176,0.11764705882352941,41.06172113003579,0.027487759761689576
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,image_payload_mb,1.0,far,33,454.4752147342656,0.030303030303030304,45.729061803257395,0.02698377046678755
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,uplink_power_w,0.1,near,33,175.37430640902193,0.21212121212121213,41.3399829336048,0.03175213541454045
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,uplink_power_w,0.1,middle,34,347.44858875230176,0.17647058823529413,39.58197237465723,0.028282252132109626
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,uplink_power_w,0.1,far,33,454.4752147342656,0.06060606060606061,44.996035496991894,0.027378996714430743
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,uplink_power_w,0.2,near,33,175.37430640902193,0.21212121212121213,41.33730280075268,0.031753191109907965
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,uplink_power_w,0.2,middle,34,347.44858875230176,0.17647058823529413,39.579931742089364,0.028282853098358773
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,uplink_power_w,0.2,far,33,454.4752147342656,0.06060606060606061,44.995966211913895,0.027379059448094642
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,uplink_power_w,0.4,near,33,175.37430640902193,0.21212121212121213,41.335316941863354,0.031753975644454396
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,uplink_power_w,0.4,middle,34,347.44858875230176,0.17647058823529413,39.57837804994262,0.028283308458376615
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,uplink_power_w,0.4,far,33,454.4752147342656,0.06060606060606061,44.995925932397164,0.027379095901243593
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,downlink_power_w,0.5,near,33,175.37430640902193,0.21212121212121213,41.452297023338076,0.03190314037677893
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,downlink_power_w,0.5,middle,34,347.44858875230176,0.17647058823529413,39.58741768863994,0.028276930061207076
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,downlink_power_w,0.5,far,33,454.4752147342656,0.030303030303030304,45.72424096334086,0.026987945800896987
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,downlink_power_w,1.0,near,33,175.37430640902193,0.21212121212121213,41.33730280075268,0.031753191109907965
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,downlink_power_w,1.0,middle,34,347.44858875230176,0.17647058823529413,39.579931742089364,0.028282853098358773
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,downlink_power_w,1.0,far,33,454.4752147342656,0.06060606060606061,44.995966211913895,0.027379059448094642
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,downlink_power_w,2.0,near,33,175.37430640902193,0.21212121212121213,41.337392362952095,0.03175394401218804
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,downlink_power_w,2.0,middle,34,347.44858875230176,0.17647058823529413,39.57515487609074,0.028286763321276137
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,downlink_power_w,2.0,far,33,454.4752147342656,0.09090909090909091,44.35911736971156,0.027826657797304696
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,path_loss_exponent,3.0,near,33,175.37430640902193,0.24242424242424243,39.4202393421213,0.03190413209869899
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,path_loss_exponent,3.0,middle,34,347.44858875230176,0.20588235294117646,38.786821405060024,0.028642563059734415
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,path_loss_exponent,3.0,far,33,454.4752147342656,0.09090909090909091,44.34560221252745,0.02784037607415901
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,path_loss_exponent,3.5,near,33,175.37430640902193,0.21212121212121213,41.33730280075268,0.031753191109907965
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,path_loss_exponent,3.5,middle,34,347.44858875230176,0.17647058823529413,39.579931742089364,0.028282853098358773
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,path_loss_exponent,3.5,far,33,454.4752147342656,0.06060606060606061,44.995966211913895,0.027379059448094642
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,path_loss_exponent,3.8,near,33,175.37430640902193,0.21212121212121213,42.234315667584504,0.032375307198069296
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,path_loss_exponent,3.8,middle,34,347.44858875230176,0.17647058823529413,39.61863451505286,0.028255938767561408
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,1,path_loss_exponent,3.8,far,33,454.4752147342656,0.0,46.47272727272727,0.026611166388540483
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,bandwidth_mhz,10.0,near,34,179.07092998171353,0.17647058823529413,46.552090861632706,0.027133336277308795
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,bandwidth_mhz,10.0,middle,33,345.12561446594816,0.15151515151515152,39.42212065916324,0.029609218114807788
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,bandwidth_mhz,10.0,far,33,454.9149919502928,0.0,42.709090909090904,0.02894165779356304
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,bandwidth_mhz,20.0,near,34,179.07092998171353,0.23529411764705882,45.69175162920654,0.028386497719081426
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,bandwidth_mhz,20.0,middle,33,345.12561446594816,0.21212121212121213,37.93216203700167,0.0304439717615493
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,bandwidth_mhz,20.0,far,33,454.9149919502928,0.030303030303030304,42.19229415317083,0.029482265221763233
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,bandwidth_mhz,40.0,near,34,179.07092998171353,0.2647058823529412,45.0512399062555,0.028841797976534817
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,bandwidth_mhz,40.0,middle,33,345.12561446594816,0.2727272727272727,36.896503892797874,0.0315778824160681
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,bandwidth_mhz,40.0,far,33,454.9149919502928,0.030303030303030304,42.18973964638943,0.029486889471125335
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,image_payload_mb,0.1,near,34,179.07092998171353,0.23529411764705882,46.591532309770166,0.028954651050216253
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,image_payload_mb,0.1,middle,33,345.12561446594816,0.18181818181818182,38.42923776658142,0.030131010617452172
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,image_payload_mb,0.1,far,33,454.9149919502928,0.21212121212121213,38.52011009705465,0.032625687678763386
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,image_payload_mb,0.5,near,34,179.07092998171353,0.23529411764705882,45.69175162920654,0.028386497719081426
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,image_payload_mb,0.5,middle,33,345.12561446594816,0.21212121212121213,37.93216203700167,0.0304439717615493
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,image_payload_mb,0.5,far,33,454.9149919502928,0.030303030303030304,42.19229415317083,0.029482265221763233
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,image_payload_mb,1.0,near,34,179.07092998171353,0.20588235294117646,46.17056352387309,0.02779917100965243
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,image_payload_mb,1.0,middle,33,345.12561446594816,0.09090909090909091,40.5743213167943,0.02862389404281692
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,image_payload_mb,1.0,far,33,454.9149919502928,0.0,42.709090909090904,0.02894165779356304
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,uplink_power_w,0.1,near,34,179.07092998171353,0.23529411764705882,45.69475011755352,0.02838563189230342
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,uplink_power_w,0.1,middle,33,345.12561446594816,0.21212121212121213,37.93224526953851,0.030443883696432538
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,uplink_power_w,0.1,far,33,454.9149919502928,0.030303030303030304,42.19230070210898,0.029482253409219488
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,uplink_power_w,0.2,near,34,179.07092998171353,0.23529411764705882,45.69175162920654,0.028386497719081426
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,uplink_power_w,0.2,middle,33,345.12561446594816,0.21212121212121213,37.93216203700167,0.0304439717615493
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,uplink_power_w,0.2,far,33,454.9149919502928,0.030303030303030304,42.19229415317083,0.029482265221763233
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,uplink_power_w,0.4,near,34,179.07092998171353,0.23529411764705882,45.6810258563462,0.028396746344332858
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,uplink_power_w,0.4,middle,33,345.12561446594816,0.18181818181818182,38.46294534677868,0.02993596207698976
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,uplink_power_w,0.4,far,33,454.9149919502928,0.030303030303030304,42.191235582947336,0.029484177455631904
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,downlink_power_w,0.5,near,34,179.07092998171353,0.23529411764705882,45.695468795330434,0.028384555971679243
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,downlink_power_w,0.5,middle,33,345.12561446594816,0.18181818181818182,38.478039833193776,0.02992190426691456
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,downlink_power_w,0.5,far,33,454.9149919502928,0.030303030303030304,42.19277837337379,0.029481392401542395
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,downlink_power_w,1.0,near,34,179.07092998171353,0.23529411764705882,45.69175162920654,0.028386497719081426
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,downlink_power_w,1.0,middle,33,345.12561446594816,0.21212121212121213,37.93216203700167,0.0304439717615493
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,downlink_power_w,1.0,far,33,454.9149919502928,0.030303030303030304,42.19229415317083,0.029482265221763233
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,downlink_power_w,2.0,near,34,179.07092998171353,0.23529411764705882,45.682027804976194,0.028395972209052423
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,downlink_power_w,2.0,middle,33,345.12561446594816,0.21212121212121213,37.91844398840725,0.030458138818902598
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,downlink_power_w,2.0,far,33,454.9149919502928,0.030303030303030304,42.19102641581472,0.0294845559741259
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,path_loss_exponent,3.0,near,34,179.07092998171353,0.20588235294117646,46.06243918323269,0.02772802991536863
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,path_loss_exponent,3.0,middle,33,345.12561446594816,0.24242424242424243,37.36370793299034,0.030991783405317698
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,path_loss_exponent,3.0,far,33,454.9149919502928,0.09090909090909091,40.40228533163955,0.030187076589010372
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,path_loss_exponent,3.5,near,34,179.07092998171353,0.23529411764705882,45.69175162920654,0.028386497719081426
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,path_loss_exponent,3.5,middle,33,345.12561446594816,0.21212121212121213,37.93216203700167,0.0304439717615493
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,path_loss_exponent,3.5,far,33,454.9149919502928,0.030303030303030304,42.19229415317083,0.029482265221763233
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,path_loss_exponent,3.8,near,34,179.07092998171353,0.2647058823529412,45.21607356584397,0.02889713505148965
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,path_loss_exponent,3.8,middle,33,345.12561446594816,0.15151515151515152,39.436874400478914,0.02959500458120795
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,2,path_loss_exponent,3.8,far,33,454.9149919502928,0.0,42.709090909090904,0.02894165779356304
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,bandwidth_mhz,10.0,near,34,209.96733803337844,0.20588235294117646,39.482053302701225,0.032095191702010084
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,bandwidth_mhz,10.0,middle,32,359.30957702928566,0.09375,45.928122491971735,0.02700039286050719
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,bandwidth_mhz,10.0,far,34,455.2136210589348,0.029411764705882353,43.953650618255296,0.02677292632935267
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,bandwidth_mhz,20.0,near,34,209.96733803337844,0.2647058823529412,37.81822006123592,0.03292156640218429
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,bandwidth_mhz,20.0,middle,32,359.30957702928566,0.09375,45.91878517054778,0.027012917949281033
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,bandwidth_mhz,20.0,far,34,455.2136210589348,0.08823529411764706,42.47985382544843,0.027511153826399282
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,bandwidth_mhz,40.0,near,34,209.96733803337844,0.29411764705882354,37.293634424816815,0.03345773865385233
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,bandwidth_mhz,40.0,middle,32,359.30957702928566,0.125,45.38276431093225,0.027573568082370683
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,bandwidth_mhz,40.0,far,34,455.2136210589348,0.17647058823529413,41.08100237952461,0.02922320651645514
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,image_payload_mb,0.1,near,34,209.96733803337844,0.29411764705882354,37.52793412733385,0.03385114666592701
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,image_payload_mb,0.1,middle,32,359.30957702928566,0.125,44.297261213543976,0.027131740167244792
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,image_payload_mb,0.1,far,34,455.2136210589348,0.17647058823529413,41.82103069634351,0.029744752439679993
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,image_payload_mb,0.5,near,34,209.96733803337844,0.2647058823529412,37.81822006123592,0.03292156640218429
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,image_payload_mb,0.5,middle,32,359.30957702928566,0.09375,45.91878517054778,0.027012917949281033
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,image_payload_mb,0.5,far,34,455.2136210589348,0.08823529411764706,42.47985382544843,0.027511153826399282
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,image_payload_mb,1.0,near,34,209.96733803337844,0.20588235294117646,39.48534855450318,0.03209374280234955
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,image_payload_mb,1.0,middle,32,359.30957702928566,0.0625,46.4381873601506,0.026417659033074387
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,image_payload_mb,1.0,far,34,455.2136210589348,0.029411764705882353,43.95396591950437,0.026772677955024624
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,uplink_power_w,0.1,near,34,209.96733803337844,0.23529411764705882,38.28046357019846,0.032343048150538393
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,uplink_power_w,0.1,middle,32,359.30957702928566,0.09375,45.91914937506061,0.02701238496659257
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,uplink_power_w,0.1,far,34,455.2136210589348,0.11764705882352941,42.359358318182615,0.028279151679967363
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,uplink_power_w,0.2,near,34,209.96733803337844,0.2647058823529412,37.81822006123592,0.03292156640218429
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,uplink_power_w,0.2,middle,32,359.30957702928566,0.09375,45.91878517054778,0.027012917949281033
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,uplink_power_w,0.2,far,34,455.2136210589348,0.08823529411764706,42.47985382544843,0.027511153826399282
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,uplink_power_w,0.4,near,34,209.96733803337844,0.2647058823529412,37.81520327772889,0.032922546070364545
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,uplink_power_w,0.4,middle,32,359.30957702928566,0.09375,45.91876780984217,0.02701293842395664
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,uplink_power_w,0.4,far,34,455.2136210589348,0.08823529411764706,42.479779118512795,0.0275112122671255
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,downlink_power_w,0.5,near,34,209.96733803337844,0.23529411764705882,38.999939613176934,0.032689620543832204
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,downlink_power_w,0.5,middle,32,359.30957702928566,0.09375,45.9213078200529,0.0270104356534147
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,downlink_power_w,0.5,far,34,455.2136210589348,0.08823529411764706,42.97198908875946,0.027849373100719804
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,downlink_power_w,1.0,near,34,209.96733803337844,0.2647058823529412,37.81822006123592,0.03292156640218429
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,downlink_power_w,1.0,middle,32,359.30957702928566,0.09375,45.91878517054778,0.027012917949281033
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,downlink_power_w,1.0,far,34,455.2136210589348,0.08823529411764706,42.47985382544843,0.027511153826399282
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,downlink_power_w,2.0,near,34,209.96733803337844,0.29411764705882354,37.31671442488929,0.033443898483182126
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,downlink_power_w,2.0,middle,32,359.30957702928566,0.09375,45.917133735106304,0.02701451188437972
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,downlink_power_w,2.0,far,34,455.2136210589348,0.08823529411764706,42.47143837302217,0.02751785699850399
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,path_loss_exponent,3.0,near,34,209.96733803337844,0.29411764705882354,36.77191556836149,0.03315565317314838
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,path_loss_exponent,3.0,middle,32,359.30957702928566,0.09375,45.89154155215826,0.026989047513536705
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,path_loss_exponent,3.0,far,34,455.2136210589348,0.14705882352941177,41.47296880596756,0.028612900261856904
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,path_loss_exponent,3.5,near,34,209.96733803337844,0.2647058823529412,37.81822006123592,0.03292156640218429
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,path_loss_exponent,3.5,middle,32,359.30957702928566,0.09375,45.91878517054778,0.027012917949281033
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,path_loss_exponent,3.5,far,34,455.2136210589348,0.08823529411764706,42.47985382544843,0.027511153826399282
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,path_loss_exponent,3.8,near,34,209.96733803337844,0.2647058823529412,38.60965402173548,0.03330611703596414
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,path_loss_exponent,3.8,middle,32,359.30957702928566,0.09375,45.92941447887199,0.027002231984745016
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,3,path_loss_exponent,3.8,far,34,455.2136210589348,0.029411764705882353,43.953716965197465,0.026772874053021912
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,bandwidth_mhz,10.0,near,34,186.92138238848142,0.20588235294117646,42.67026704929741,0.030193037200685315
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,bandwidth_mhz,10.0,middle,33,362.0589226256101,0.030303030303030304,38.721844786430296,0.030465254502579427
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,bandwidth_mhz,10.0,far,33,463.8968150621049,0.030303030303030304,49.07115242857454,0.02416205518552809
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,bandwidth_mhz,20.0,near,34,186.92138238848142,0.2647058823529412,40.260258418827604,0.03086086799386402
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,bandwidth_mhz,20.0,middle,33,362.0589226256101,0.06060606060606061,38.203630112333336,0.031006719001343132
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,bandwidth_mhz,20.0,far,33,463.8968150621049,0.06060606060606061,48.4378906681667,0.024607585183492812
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,bandwidth_mhz,40.0,near,34,186.92138238848142,0.2647058823529412,40.230928223065604,0.0308740295865886
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,bandwidth_mhz,40.0,middle,33,362.0589226256101,0.15151515151515152,35.899349733119294,0.0324083788427762
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,bandwidth_mhz,40.0,far,33,463.8968150621049,0.12121212121212122,47.42353744418817,0.025723002925400144
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,image_payload_mb,0.1,near,34,186.92138238848142,0.29411764705882354,41.31788898410422,0.03205938552881525
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,image_payload_mb,0.1,middle,33,362.0589226256101,0.21212121212121213,34.99307800491441,0.033707102318867095
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,image_payload_mb,0.1,far,33,463.8968150621049,0.12121212121212122,47.48792461034059,0.025799190101262078
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,image_payload_mb,0.5,near,34,186.92138238848142,0.2647058823529412,40.260258418827604,0.03086086799386402
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,image_payload_mb,0.5,middle,33,362.0589226256101,0.06060606060606061,38.203630112333336,0.031006719001343132
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,image_payload_mb,0.5,far,33,463.8968150621049,0.06060606060606061,48.4378906681667,0.024607585183492812
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,4,image_payload_mb,1.0,near,34,186.92138238848142,0.20588235294117646,43.439289759828064,0.030632617957213764
