config_hash,iteration,selected_task_index,strategy_before,strategy_after,candidate_local_objective,candidate_offload_objective,objective_before,objective_after,accepted,n_nodes,k_offload,offload_rate,decision_objective,public_objective_J,barrier_penalty,estimated_workload,true_workload,workload_capacity,workload_limit,workload_utilization,estimated_memory_gb,true_memory_gb,memory_available_gb,memory_utilization,estimated_workload_violation,estimated_memory_violation,true_workload_violation,true_memory_violation,total_end_to_end_delay_seconds,mean_end_to_end_delay_seconds,total_device_energy_j,mean_tx_time_ms_offloaded,mean_tx_energy_mj_offloaded,queue_delay_ms_per_offloaded_task
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,133,40,0,0,232.86357903277784,233.28907698026208,232.86357903277784,232.86357903277784,False,100,14,0.14,232.86357903277784,232.86357903277784,0.0,13.106796116504855,13.106796116504855,37.89473684210527,36.0,0.34587378640776695,3.5262499999999997,3.5262499999999997,5.0,0.7052499999999999,0,0,0,0,4260.01155172137,42.6001155172137,7683.21005125491,477.20731219432633,57.86080392208482,152.18923933209643
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,134,8,0,0,232.86357903277784,233.54266690174717,232.86357903277784,232.86357903277784,False,100,14,0.14,232.86357903277784,232.86357903277784,0.0,13.106796116504855,13.106796116504855,37.89473684210527,36.0,0.34587378640776695,3.5262499999999997,3.5262499999999997,5.0,0.7052499999999999,0,0,0,0,4260.01155172137,42.6001155172137,7683.21005125491,477.20731219432633,57.86080392208482,152.18923933209643
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,135,61,0,0,232.86357903277784,238.42091242924428,232.86357903277784,232.86357903277784,False,100,14,0.14,232.86357903277784,232.86357903277784,0.0,13.106796116504855,13.106796116504855,37.89473684210527,36.0,0.34587378640776695,3.5262499999999997,3.5262499999999997,5.0,0.7052499999999999,0,0,0,0,4260.01155172137,42.6001155172137,7683.21005125491,477.20731219432633,57.86080392208482,152.18923933209643
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,136,33,0,1,232.86357903277784,232.86197708493594,232.86357903277784,232.86197708493594,True,100,15,0.15,232.86197708493594,232.86197708493594,0.0,14.07766990291262,14.07766990291262,37.89473684210527,36.0,0.3714940668824163,3.7699999999999996,3.7699999999999996,5.0,0.7539999999999999,0,0,0,0,4246.607533785535,42.46607533785536,7618.479544515251,486.0668665433699,58.6363010167167,167.76871915897868
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,137,95,0,0,232.86197708493594,233.1161558607912,232.86197708493594,232.86197708493594,False,100,15,0.15,232.86197708493594,232.86197708493594,0.0,14.07766990291262,14.07766990291262,37.89473684210527,36.0,0.3714940668824163,3.7699999999999996,3.7699999999999996,5.0,0.7539999999999999,0,0,0,0,4246.607533785535,42.46607533785536,7618.479544515251,486.0668665433699,58.6363010167167,167.76871915897868
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,138,6,0,0,232.86197708493594,236.23034150346592,232.86197708493594,232.86197708493594,False,100,15,0.15,232.86197708493594,232.86197708493594,0.0,14.07766990291262,14.07766990291262,37.89473684210527,36.0,0.3714940668824163,3.7699999999999996,3.7699999999999996,5.0,0.7539999999999999,0,0,0,0,4246.607533785535,42.46607533785536,7618.479544515251,486.0668665433699,58.6363010167167,167.76871915897868
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,139,84,0,0,232.86197708493594,240.14053096282365,232.86197708493594,232.86197708493594,False,100,15,0.15,232.86197708493594,232.86197708493594,0.0,14.07766990291262,14.07766990291262,37.89473684210527,36.0,0.3714940668824163,3.7699999999999996,3.7699999999999996,5.0,0.7539999999999999,0,0,0,0,4246.607533785535,42.46607533785536,7618.479544515251,486.0668665433699,58.6363010167167,167.76871915897868
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,140,63,0,0,232.86197708493594,238.0618969307474,232.86197708493594,232.86197708493594,False,100,15,0.15,232.86197708493594,232.86197708493594,0.0,14.07766990291262,14.07766990291262,37.89473684210527,36.0,0.3714940668824163,3.7699999999999996,3.7699999999999996,5.0,0.7539999999999999,0,0,0,0,4246.607533785535,42.46607533785536,7618.479544515251,486.0668665433699,58.6363010167167,167.76871915897868
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,141,33,1,1,232.86357903277784,232.86197708493594,232.86197708493594,232.86197708493594,False,100,15,0.15,232.86197708493594,232.86197708493594,0.0,14.07766990291262,14.07766990291262,37.89473684210527,36.0,0.3714940668824163,3.7699999999999996,3.7699999999999996,5.0,0.7539999999999999,0,0,0,0,4246.607533785535,42.46607533785536,7618.479544515251,486.0668665433699,58.6363010167167,167.76871915897868
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,142,94,0,0,232.86197708493594,233.2400926299427,232.86197708493594,232.86197708493594,False,100,15,0.15,232.86197708493594,232.86197708493594,0.0,14.07766990291262,14.07766990291262,37.89473684210527,36.0,0.3714940668824163,3.7699999999999996,3.7699999999999996,5.0,0.7539999999999999,0,0,0,0,4246.607533785535,42.46607533785536,7618.479544515251,486.0668665433699,58.6363010167167,167.76871915897868
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,143,59,0,0,232.86197708493594,233.36253898017148,232.86197708493594,232.86197708493594,False,100,15,0.15,232.86197708493594,232.86197708493594,0.0,14.07766990291262,14.07766990291262,37.89473684210527,36.0,0.3714940668824163,3.7699999999999996,3.7699999999999996,5.0,0.7539999999999999,0,0,0,0,4246.607533785535,42.46607533785536,7618.479544515251,486.0668665433699,58.6363010167167,167.76871915897868
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,144,79,0,0,232.86197708493594,233.45876933974725,232.86197708493594,232.86197708493594,False,100,15,0.15,232.86197708493594,232.86197708493594,0.0,14.07766990291262,14.07766990291262,37.89473684210527,36.0,0.3714940668824163,3.7699999999999996,3.7699999999999996,5.0,0.7539999999999999,0,0,0,0,4246.607533785535,42.46607533785536,7618.479544515251,486.0668665433699,58.6363010167167,167.76871915897868
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,145,79,0,0,232.86197708493594,233.45876933974725,232.86197708493594,232.86197708493594,False,100,15,0.15,232.86197708493594,232.86197708493594,0.0,14.07766990291262,14.07766990291262,37.89473684210527,36.0,0.3714940668824163,3.7699999999999996,3.7699999999999996,5.0,0.7539999999999999,0,0,0,0,4246.607533785535,42.46607533785536,7618.479544515251,486.0668665433699,58.6363010167167,167.76871915897868
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,146,25,0,0,232.86197708493594,233.93327724729247,232.86197708493594,232.86197708493594,False,100,15,0.15,232.86197708493594,232.86197708493594,0.0,14.07766990291262,14.07766990291262,37.89473684210527,36.0,0.3714940668824163,3.7699999999999996,3.7699999999999996,5.0,0.7539999999999999,0,0,0,0,4246.607533785535,42.46607533785536,7618.479544515251,486.0668665433699,58.6363010167167,167.76871915897868
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,147,34,0,0,232.86197708493594,241.76752729814,232.86197708493594,232.86197708493594,False,100,15,0.15,232.86197708493594,232.86197708493594,0.0,14.07766990291262,14.07766990291262,37.89473684210527,36.0,0.3714940668824163,3.7699999999999996,3.7699999999999996,5.0,0.7539999999999999,0,0,0,0,4246.607533785535,42.46607533785536,7618.479544515251,486.0668665433699,58.6363010167167,167.76871915897868
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,148,74,0,0,232.86197708493594,238.4741671189788,232.86197708493594,232.86197708493594,False,100,15,0.15,232.86197708493594,232.86197708493594,0.0,14.07766990291262,14.07766990291262,37.89473684210527,36.0,0.3714940668824163,3.7699999999999996,3.7699999999999996,5.0,0.7539999999999999,0,0,0,0,4246.607533785535,42.46607533785536,7618.479544515251,486.0668665433699,58.6363010167167,167.76871915897868
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,149,46,0,0,232.86197708493594,234.37514018241959,232.86197708493594,232.86197708493594,False,100,15,0.15,232.86197708493594,232.86197708493594,0.0,14.07766990291262,14.07766990291262,37.89473684210527,36.0,0.3714940668824163,3.7699999999999996,3.7699999999999996,5.0,0.7539999999999999,0,0,0,0,4246.607533785535,42.46607533785536,7618.479544515251,486.0668665433699,58.6363010167167,167.76871915897868
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,150,63,0,0,232.86197708493594,238.0618969307474,232.86197708493594,232.86197708493594,False,100,15,0.15,232.86197708493594,232.86197708493594,0.0,14.07766990291262,14.07766990291262,37.89473684210527,36.0,0.3714940668824163,3.7699999999999996,3.7699999999999996,5.0,0.7539999999999999,0,0,0,0,4246.607533785535,42.46607533785536,7618.479544515251,486.0668665433699,58.6363010167167,167.76871915897868
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,151,44,0,0,232.86197708493594,233.45519250548637,232.86197708493594,232.86197708493594,False,100,15,0.15,232.86197708493594,232.86197708493594,0.0,14.07766990291262,14.07766990291262,37.89473684210527,36.0,0.3714940668824163,3.7699999999999996,3.7699999999999996,5.0,0.7539999999999999,0,0,0,0,4246.607533785535,42.46607533785536,7618.479544515251,486.0668665433699,58.6363010167167,167.76871915897868
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,152,5,1,0,232.8502261601495,232.86197708493594,232.86197708493594,232.8502261601495,True,100,14,0.14,232.8502261601495,232.8502261601495,0.0,13.106796116504855,13.106796116504855,37.89473684210527,36.0,0.34587378640776695,3.5262499999999997,3.5262499999999997,5.0,0.7052499999999999,0,0,0,0,4259.99823168667,42.5999823168667,7683.208712683854,476.25588114434146,57.76519170382154,152.18923933209643
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,153,93,1,0,232.8400402250459,232.8502261601495,232.8502261601495,232.8400402250459,True,100,13,0.13,232.8400402250459,232.8400402250459,0.0,12.135922330097088,12.135922330097088,37.89473684210527,36.0,0.3202535059331176,3.2824999999999998,3.2824999999999998,5.0,0.6565,0,0,0,0,4275.684544619064,42.75684544619064,7758.722656384576,453.33464704345096,55.588952659631076,137.78416980757785
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,154,7,0,0,232.8400402250459,232.87274139991038,232.8400402250459,232.8400402250459,False,100,13,0.13,232.8400402250459,232.8400402250459,0.0,12.135922330097088,12.135922330097088,37.89473684210527,36.0,0.3202535059331176,3.2824999999999998,3.2824999999999998,5.0,0.6565,0,0,0,0,4275.684544619064,42.75684544619064,7758.722656384576,453.33464704345096,55.588952659631076,137.78416980757785
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,155,53,1,1,233.38987230898826,232.8400402250459,232.8400402250459,232.8400402250459,False,100,13,0.13,232.8400402250459,232.8400402250459,0.0,12.135922330097088,12.135922330097088,37.89473684210527,36.0,0.3202535059331176,3.2824999999999998,3.2824999999999998,5.0,0.6565,0,0,0,0,4275.684544619064,42.75684544619064,7758.722656384576,453.33464704345096,55.588952659631076,137.78416980757785
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,156,85,0,0,232.8400402250459,234.6279822645067,232.8400402250459,232.8400402250459,False,100,13,0.13,232.8400402250459,232.8400402250459,0.0,12.135922330097088,12.135922330097088,37.89473684210527,36.0,0.3202535059331176,3.2824999999999998,3.2824999999999998,5.0,0.6565,0,0,0,0,4275.684544619064,42.75684544619064,7758.722656384576,453.33464704345096,55.588952659631076,137.78416980757785
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,157,73,0,0,232.8400402250459,311.5154872165974,232.8400402250459,232.8400402250459,False,100,13,0.13,232.8400402250459,232.8400402250459,0.0,12.135922330097088,12.135922330097088,37.89473684210527,36.0,0.3202535059331176,3.2824999999999998,3.2824999999999998,5.0,0.6565,0,0,0,0,4275.684544619064,42.75684544619064,7758.722656384576,453.33464704345096,55.588952659631076,137.78416980757785
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,158,48,0,1,232.8400402250459,232.71145066909912,232.8400402250459,232.71145066909912,True,100,14,0.14,232.71145066909912,232.71145066909912,0.0,13.106796116504853,13.106796116504853,37.89473684210527,36.0,0.3458737864077669,3.5262499999999997,3.5262499999999997,5.0,0.7052499999999999,0,0,0,0,4255.272546069768,42.55272546069769,7661.616192814001,481.5640513656403,58.29948671430513,152.1892393320964
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,159,92,0,0,232.71145066909912,233.45023490437177,232.71145066909912,232.71145066909912,False,100,14,0.14,232.71145066909912,232.71145066909912,0.0,13.106796116504853,13.106796116504853,37.89473684210527,36.0,0.3458737864077669,3.5262499999999997,3.5262499999999997,5.0,0.7052499999999999,0,0,0,0,4255.272546069768,42.55272546069769,7661.616192814001,481.5640513656403,58.29948671430513,152.1892393320964
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,160,0,0,0,232.71145066909912,232.89476942008366,232.71145066909912,232.71145066909912,False,100,14,0.14,232.71145066909912,232.71145066909912,0.0,13.106796116504853,13.106796116504853,37.89473684210527,36.0,0.3458737864077669,3.5262499999999997,3.5262499999999997,5.0,0.7052499999999999,0,0,0,0,4255.272546069768,42.55272546069769,7661.616192814001,481.5640513656403,58.29948671430513,152.1892393320964
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,161,80,0,0,232.71145066909912,240.1491231585905,232.71145066909912,232.71145066909912,False,100,14,0.14,232.71145066909912,232.71145066909912,0.0,13.106796116504853,13.106796116504853,37.89473684210527,36.0,0.3458737864077669,3.5262499999999997,3.5262499999999997,5.0,0.7052499999999999,0,0,0,0,4255.272546069768,42.55272546069769,7661.616192814001,481.5640513656403,58.29948671430513,152.1892393320964
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,162,49,0,0,232.71145066909912,232.84619206505113,232.71145066909912,232.71145066909912,False,100,14,0.14,232.71145066909912,232.71145066909912,0.0,13.106796116504853,13.106796116504853,37.89473684210527,36.0,0.3458737864077669,3.5262499999999997,3.5262499999999997,5.0,0.7052499999999999,0,0,0,0,4255.272546069768,42.55272546069769,7661.616192814001,481.5640513656403,58.29948671430513,152.1892393320964
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,163,76,0,0,232.71145066909912,236.59636286664184,232.71145066909912,232.71145066909912,False,100,14,0.14,232.71145066909912,232.71145066909912,0.0,13.106796116504853,13.106796116504853,37.89473684210527,36.0,0.3458737864077669,3.5262499999999997,3.5262499999999997,5.0,0.7052499999999999,0,0,0,0,4255.272546069768,42.55272546069769,7661.616192814001,481.5640513656403,58.29948671430513,152.1892393320964
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,164,45,0,0,232.71145066909912,234.85644953992175,232.71145066909912,232.71145066909912,False,100,14,0.14,232.71145066909912,232.71145066909912,0.0,13.106796116504853,13.106796116504853,37.89473684210527,36.0,0.3458737864077669,3.5262499999999997,3.5262499999999997,5.0,0.7052499999999999,0,0,0,0,4255.272546069768,42.55272546069769,7661.616192814001,481.5640513656403,58.29948671430513,152.1892393320964
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,165,3,1,1,232.85599304760646,232.71145066909912,232.71145066909912,232.71145066909912,False,100,14,0.14,232.71145066909912,232.71145066909912,0.0,13.106796116504853,13.106796116504853,37.89473684210527,36.0,0.3458737864077669,3.5262499999999997,3.5262499999999997,5.0,0.7052499999999999,0,0,0,0,4255.272546069768,42.55272546069769,7661.616192814001,481.5640513656403,58.29948671430513,152.1892393320964
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,166,29,0,0,232.71145066909912,262.0176554421237,232.71145066909912,232.71145066909912,False,100,14,0.14,232.71145066909912,232.71145066909912,0.0,13.106796116504853,13.106796116504853,37.89473684210527,36.0,0.3458737864077669,3.5262499999999997,3.5262499999999997,5.0,0.7052499999999999,0,0,0,0,4255.272546069768,42.55272546069769,7661.616192814001,481.5640513656403,58.29948671430513,152.1892393320964
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,167,11,0,0,232.71145066909912,235.89977561806833,232.71145066909912,232.71145066909912,False,100,14,0.14,232.71145066909912,232.71145066909912,0.0,13.106796116504853,13.106796116504853,37.89473684210527,36.0,0.3458737864077669,3.5262499999999997,3.5262499999999997,5.0,0.7052499999999999,0,0,0,0,4255.272546069768,42.55272546069769,7661.616192814001,481.5640513656403,58.29948671430513,152.1892393320964
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,168,37,0,0,232.71145066909912,235.31339765393238,232.71145066909912,232.71145066909912,False,100,14,0.14,232.71145066909912,232.71145066909912,0.0,13.106796116504853,13.106796116504853,37.89473684210527,36.0,0.3458737864077669,3.5262499999999997,3.5262499999999997,5.0,0.7052499999999999,0,0,0,0,4255.272546069768,42.55272546069769,7661.616192814001,481.5640513656403,58.29948671430513,152.1892393320964
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,169,19,0,0,232.71145066909912,235.21736850405875,232.71145066909912,232.71145066909912,False,100,14,0.14,232.71145066909912,232.71145066909912,0.0,13.106796116504853,13.106796116504853,37.89473684210527,36.0,0.3458737864077669,3.5262499999999997,3.5262499999999997,5.0,0.7052499999999999,0,0,0,0,4255.272546069768,42.55272546069769,7661.616192814001,481.5640513656403,58.29948671430513,152.1892393320964
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,170,45,0,0,232.71145066909912,234.85644953992175,232.71145066909912,232.71145066909912,False,100,14,0.14,232.71145066909912,232.71145066909912,0.0,13.106796116504853,13.106796116504853,37.89473684210527,36.0,0.3458737864077669,3.5262499999999997,3.5262499999999997,5.0,0.7052499999999999,0,0,0,0,4255.272546069768,42.55272546069769,7661.616192814001,481.5640513656403,58.29948671430513,152.1892393320964
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,171,83,0,0,232.71145066909912,233.0656938940674,232.71145066909912,232.71145066909912,False,100,14,0.14,232.71145066909912,232.71145066909912,0.0,13.106796116504853,13.106796116504853,37.89473684210527,36.0,0.3458737864077669,3.5262499999999997,3.5262499999999997,5.0,0.7052499999999999,0,0,0,0,4255.272546069768,42.55272546069769,7661.616192814001,481.5640513656403,58.29948671430513,152.1892393320964
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,172,4,1,0,232.46218980324784,232.71145066909912,232.71145066909912,232.46218980324784,True,100,13,0.13,232.46218980324784,232.46218980324784,0.0,12.135922330097088,12.135922330097088,37.89473684210527,36.0,0.3202535059331176,3.2824999999999998,3.2824999999999998,5.0,0.6565,0,0,0,0,4264.604128098652,42.646041280986516,7708.334683507814,462.53337624251157,56.514115985566946,137.78416980757785
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,173,89,0,0,232.46218980324784,233.0024549746966,232.46218980324784,232.46218980324784,False,100,13,0.13,232.46218980324784,232.46218980324784,0.0,12.135922330097088,12.135922330097088,37.89473684210527,36.0,0.3202535059331176,3.2824999999999998,3.2824999999999998,5.0,0.6565,0,0,0,0,4264.604128098652,42.646041280986516,7708.334683507814,462.53337624251157,56.514115985566946,137.78416980757785
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,174,89,0,0,232.46218980324784,233.0024549746966,232.46218980324784,232.46218980324784,False,100,13,0.13,232.46218980324784,232.46218980324784,0.0,12.135922330097088,12.135922330097088,37.89473684210527,36.0,0.3202535059331176,3.2824999999999998,3.2824999999999998,5.0,0.6565,0,0,0,0,4264.604128098652,42.646041280986516,7708.334683507814,462.53337624251157,56.514115985566946,137.78416980757785
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,175,57,0,0,232.46218980324784,236.21026456857706,232.46218980324784,232.46218980324784,False,100,13,0.13,232.46218980324784,232.46218980324784,0.0,12.135922330097088,12.135922330097088,37.89473684210527,36.0,0.3202535059331176,3.2824999999999998,3.2824999999999998,5.0,0.6565,0,0,0,0,4264.604128098652,42.646041280986516,7708.334683507814,462.53337624251157,56.514115985566946,137.78416980757785
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,176,97,0,0,232.46218980324784,235.71290378688983,232.46218980324784,232.46218980324784,False,100,13,0.13,232.46218980324784,232.46218980324784,0.0,12.135922330097088,12.135922330097088,37.89473684210527,36.0,0.3202535059331176,3.2824999999999998,3.2824999999999998,5.0,0.6565,0,0,0,0,4264.604128098652,42.646041280986516,7708.334683507814,462.53337624251157,56.514115985566946,137.78416980757785
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,177,59,0,0,232.46218980324784,232.81506841489846,232.46218980324784,232.46218980324784,False,100,13,0.13,232.46218980324784,232.46218980324784,0.0,12.135922330097088,12.135922330097088,37.89473684210527,36.0,0.3202535059331176,3.2824999999999998,3.2824999999999998,5.0,0.6565,0,0,0,0,4264.604128098652,42.646041280986516,7708.334683507814,462.53337624251157,56.514115985566946,137.78416980757785
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,178,92,0,0,232.46218980324784,233.00433583660575,232.46218980324784,232.46218980324784,False,100,13,0.13,232.46218980324784,232.46218980324784,0.0,12.135922330097088,12.135922330097088,37.89473684210527,36.0,0.3202535059331176,3.2824999999999998,3.2824999999999998,5.0,0.6565,0,0,0,0,4264.604128098652,42.646041280986516,7708.334683507814,462.53337624251157,56.514115985566946,137.78416980757785
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,179,74,0,0,232.46218980324784,237.30423876141722,232.46218980324784,232.46218980324784,False,100,13,0.13,232.46218980324784,232.46218980324784,0.0,12.135922330097088,12.135922330097088,37.89473684210527,36.0,0.3202535059331176,3.2824999999999998,3.2824999999999998,5.0,0.6565,0,0,0,0,4264.604128098652,42.646041280986516,7708.334683507814,462.53337624251157,56.514115985566946,137.78416980757785
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,180,98,0,0,232.46218980324784,233.22057962593064,232.46218980324784,232.46218980324784,False,100,13,0.13,232.46218980324784,232.46218980324784,0.0,12.135922330097088,12.135922330097088,37.89473684210527,36.0,0.3202535059331176,3.2824999999999998,3.2824999999999998,5.0,0.6565,0,0,0,0,4264.604128098652,42.646041280986516,7708.334683507814,462.53337624251157,56.514115985566946,137.78416980757785
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,181,11,0,0,232.46218980324784,235.43380510393354,232.46218980324784,232.46218980324784,False,100,13,0.13,232.46218980324784,232.46218980324784,0.0,12.135922330097088,12.135922330097088,37.89473684210527,36.0,0.3202535059331176,3.2824999999999998,3.2824999999999998,5.0,0.6565,0,0,0,0,4264.604128098652,42.646041280986516,7708.334683507814,462.53337624251157,56.514115985566946,137.78416980757785
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,182,90,1,1,232.90821378834843,232.46218980324784,232.46218980324784,232.46218980324784,False,100,13,0.13,232.46218980324784,232.46218980324784,0.0,12.135922330097088,12.135922330097088,37.89473684210527,36.0,0.3202535059331176,3.2824999999999998,3.2824999999999998,5.0,0.6565,0,0,0,0,4264.604128098652,42.646041280986516,7708.334683507814,462.53337624251157,56.514115985566946,137.78416980757785
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,183,83,0,0,232.46218980324784,232.72346557779704,232.46218980324784,232.46218980324784,False,100,13,0.13,232.46218980324784,232.46218980324784,0.0,12.135922330097088,12.135922330097088,37.89473684210527,36.0,0.3202535059331176,3.2824999999999998,3.2824999999999998,5.0,0.6565,0,0,0,0,4264.604128098652,42.646041280986516,7708.334683507814,462.53337624251157,56.514115985566946,137.78416980757785
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,184,40,0,0,232.46218980324784,232.76643799252923,232.46218980324784,232.46218980324784,False,100,13,0.13,232.46218980324784,232.46218980324784,0.0,12.135922330097088,12.135922330097088,37.89473684210527,36.0,0.3202535059331176,3.2824999999999998,3.2824999999999998,5.0,0.6565,0,0,0,0,4264.604128098652,42.646041280986516,7708.334683507814,462.53337624251157,56.514115985566946,137.78416980757785
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,185,93,0,0,232.46218980324784,232.47771110040824,232.46218980324784,232.46218980324784,False,100,13,0.13,232.46218980324784,232.46218980324784,0.0,12.135922330097088,12.135922330097088,37.89473684210527,36.0,0.3202535059331176,3.2824999999999998,3.2824999999999998,5.0,0.6565,0,0,0,0,4264.604128098652,42.646041280986516,7708.334683507814,462.53337624251157,56.514115985566946,137.78416980757785
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,186,34,0,0,232.46218980324784,240.56029537187587,232.46218980324784,232.46218980324784,False,100,13,0.13,232.46218980324784,232.46218980324784,0.0,12.135922330097088,12.135922330097088,37.89473684210527,36.0,0.3202535059331176,3.2824999999999998,3.2824999999999998,5.0,0.6565,0,0,0,0,4264.604128098652,42.646041280986516,7708.334683507814,462.53337624251157,56.514115985566946,137.78416980757785
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,187,92,0,0,232.46218980324784,233.00433583660575,232.46218980324784,232.46218980324784,False,100,13,0.13,232.46218980324784,232.46218980324784,0.0,12.135922330097088,12.135922330097088,37.89473684210527,36.0,0.3202535059331176,3.2824999999999998,3.2824999999999998,5.0,0.6565,0,0,0,0,4264.604128098652,42.646041280986516,7708.334683507814,462.53337624251157,56.514115985566946,137.78416980757785
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,188,44,0,0,232.46218980324784,232.8634157035233,232.46218980324784,232.46218980324784,False,100,13,0.13,232.46218980324784,232.46218980324784,0.0,12.135922330097088,12.135922330097088,37.89473684210527,36.0,0.3202535059331176,3.2824999999999998,3.2824999999999998,5.0,0.6565,0,0,0,0,4264.604128098652,42.646041280986516,7708.334683507814,462.53337624251157,56.514115985566946,137.78416980757785
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,189,10,0,0,232.46218980324784,232.7592955802328,232.46218980324784,232.46218980324784,False,100,13,0.13,232.46218980324784,232.46218980324784,0.0,12.135922330097088,12.135922330097088,37.89473684210527,36.0,0.3202535059331176,3.2824999999999998,3.2824999999999998,5.0,0.6565,0,0,0,0,4264.604128098652,42.646041280986516,7708.334683507814,462.53337624251157,56.514115985566946,137.78416980757785
