config_hash,task_pool_id,wireless_index,wireless_seed,resource_scenario,workload_capacity_fraction,memory_available_gb_config,algorithm_seed,algorithm,strategy_bits
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,moderate,0.6,5.0,20263734,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,moderate,0.6,5.0,20263734,qdp_oracle,0000100001000001000100000001000000000001010000000110000001000000000000000000010000001000011000011000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,highly_constrained,0.3,2.0,20263734,wa_mcbr,0000100001000000000000000001000000000000001000000010000001000000000000000000000000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,highly_constrained,0.3,2.0,20263734,wa_mcbr_swap,1000100000000001000100000000000000000001000000000110000001000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,highly_constrained,0.3,2.0,20263734,capacity_greedy,1000100000000000000000000000000000001001000000000110000000000000000100000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,highly_constrained,0.3,2.0,20263734,lagrangian_relaxation,0000100000000001000100000001000000000001000000000100000001000000000000000000000000001000000000011000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,highly_constrained,0.3,2.0,20263734,legacy_count_br,0000100001000000000000000001000000000000001000000010000001000000000000000000000000000000001100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,highly_constrained,0.3,2.0,20263734,random_feasible,0000000001000000000100000000000000000000010000000010000000000000000000000000010000001000001000010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,highly_constrained,0.3,2.0,20263734,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,highly_constrained,0.3,2.0,20263734,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,highly_constrained,0.3,2.0,20263734,qdp_oracle,0000100000000000000100000001000000000001000000000100000001000000000000000000000000001000000000011000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,abundant,1.0,13.0,20263735,wa_mcbr,0000100001000001000100001001000000000001100000000111000001010000000000000000000000100000000001011001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,abundant,1.0,13.0,20263735,wa_mcbr_swap,0000100001000001000100001001000000000001100000000111000001010000000000000000000000100000000001011001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,abundant,1.0,13.0,20263735,capacity_greedy,0000100001000001000100001001000000000001100000000111000001010000000000000000000000100000000001011001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,abundant,1.0,13.0,20263735,lagrangian_relaxation,0000100000000000001100000001000000000000000000000101000001011000000000000000000000000000000000010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,abundant,1.0,13.0,20263735,legacy_count_br,0000101001100001100110001001000000000001100000000111000101010000010000100001000000100000100101011001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,abundant,1.0,13.0,20263735,random_feasible,0101010011000001011110111110010001110101000011110000011010100001111001010110101010101001100110000010
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,abundant,1.0,13.0,20263735,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,abundant,1.0,13.0,20263735,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,abundant,1.0,13.0,20263735,qdp_oracle,0000100001000001000100001001000000000001100000000111000001010000000000000000000000100000000001011001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,moderate,0.6,5.0,20263735,wa_mcbr,0000100000000001000100001001000000000001100000000111000001010000000000000000000000000000000001011001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,moderate,0.6,5.0,20263735,wa_mcbr_swap,0000100000000001000100001001000000000001100000000111000001010000000000000000000000000000000001011001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,moderate,0.6,5.0,20263735,capacity_greedy,0000100000000001000100001001000000000001100000000111000001010000000000000000000000000000000001011001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,moderate,0.6,5.0,20263735,lagrangian_relaxation,0000100001000001000110001001000000000001100000000111000001000000010000000001000000100000000101011001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,moderate,0.6,5.0,20263735,legacy_count_br,0000001001000001000110001001000000000001100000000111000001010000010000100001000000100000000100001001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,moderate,0.6,5.0,20263735,random_feasible,0000000001000001001110111010000000100001000000000000000000000000010000010010000010100001100110000010
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,moderate,0.6,5.0,20263735,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,moderate,0.6,5.0,20263735,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,moderate,0.6,5.0,20263735,qdp_oracle,0000100000000001000100001001000000000001000000000111000001010000000000000000000000000000000001011001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,highly_constrained,0.3,2.0,20263735,wa_mcbr,0000000000000001000000000001000000000001000000000101000001010000000000000000010000000000000000001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,highly_constrained,0.3,2.0,20263735,wa_mcbr_swap,0000100000000001000100000001000000000001000000000101000001010000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,highly_constrained,0.3,2.0,20263735,capacity_greedy,0000100000000000000100000001000000000000000000000111000001010000000000000000000000000000000000001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,highly_constrained,0.3,2.0,20263735,lagrangian_relaxation,0000100000000000001100000001000000000000000000000101000001010000000000000000000000000000000000010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,highly_constrained,0.3,2.0,20263735,legacy_count_br,0000000000000001000000000001000000000001000000000101000001010000000000000000010000000000000000001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,highly_constrained,0.3,2.0,20263735,random_feasible,0000000001000001001100001000000000000001000000000000000000000000000000000000000000100000000100000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,highly_constrained,0.3,2.0,20263735,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,highly_constrained,0.3,2.0,20263735,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,highly_constrained,0.3,2.0,20263735,qdp_oracle,0000100000000000000100000001000000000001000000000101000001010000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,7,20291408,abundant,1.0,13.0,20263736,wa_mcbr,0000000001100001001100000011000000000001010000000110000000000000000010000010000000000001001000011010
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,7,20291408,abundant,1.0,13.0,20263736,wa_mcbr_swap,0000000001100001001100000001000000000001010000000110000000000000000010000011000000000001001000011010
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,7,20291408,abundant,1.0,13.0,20263736,capacity_greedy,0000000001100001001100000001000000000001010000000111000000010000000010000010000000000000001000011010
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,7,20291408,abundant,1.0,13.0,20263736,lagrangian_relaxation,0000100000000000001100000001000000000000000000000101000001010000000000000000000000001000000000010000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,7,20291408,abundant,1.0,13.0,20263736,legacy_count_br,0000001001100001001100010011000000000001010100000110000000000000000010000011000000100101101100011010
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,7,20291408,abundant,1.0,13.0,20263736,random_feasible,1010101011110111001011110010100101001000010111010011010000010010011010000110110101111011110000011000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,7,20291408,abundant,1.0,13.0,20263736,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,7,20291408,abundant,1.0,13.0,20263736,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,7,20291408,abundant,1.0,13.0,20263736,qdp_oracle,0000000001100001001100000001000000000001010000000110000000000000000010000011000000000001001000011010
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,7,20291408,moderate,0.6,5.0,20263736,wa_mcbr,0000000001000001001100000001000000000001010000000110000000000000000010000010000000000000001000011010
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,7,20291408,moderate,0.6,5.0,20263736,wa_mcbr_swap,0000000001000001001100000001000000000001010000000110000000000000000010000010000000000000001000011010
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,7,20291408,moderate,0.6,5.0,20263736,capacity_greedy,0000000001000000001100000001000000000001000000000111000000010000000010000010000000000000001000011010
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,7,20291408,moderate,0.6,5.0,20263736,lagrangian_relaxation,0000000001100001001100000011000000000001010000000110000000000000000010000011000000001001101000011010
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,7,20291408,moderate,0.6,5.0,20263736,legacy_count_br,0000101000100000001100011010000000000001000100000110000010000000000010000000010000100000101100010010
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,7,20291408,moderate,0.6,5.0,20263736,random_feasible,0000101001100001001000010010000000000000010100000011000000000000000010000010010000001001110000011000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,7,20291408,moderate,0.6,5.0,20263736,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,7,20291408,moderate,0.6,5.0,20263736,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,7,20291408,moderate,0.6,5.0,20263736,qdp_oracle,0000000001000001001100000001000000000001010000000110000000000000000010000010000000000000001000011010
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,7,20291408,highly_constrained,0.3,2.0,20263736,wa_mcbr,0000000000000000001100000000000000000001000000000100000000000000000010000000010000000000001000010010
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,7,20291408,highly_constrained,0.3,2.0,20263736,wa_mcbr_swap,0000000000000000001100000001000000000000000000000101000000000000000010000010000000000000001000001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,7,20291408,highly_constrained,0.3,2.0,20263736,capacity_greedy,0000000000000000001100000001000000000000000000000101000000010000000010000010000000000000000000001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,7,20291408,highly_constrained,0.3,2.0,20263736,lagrangian_relaxation,0000000000000000001100000001000000000000000000000100000000000000000010000010000000000000001000011000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,7,20291408,highly_constrained,0.3,2.0,20263736,legacy_count_br,0000000000000000001100000000000000000001000000000100000000000000000010000000010000000000001000010010
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,7,20291408,highly_constrained,0.3,2.0,20263736,random_feasible,0000100001000000001000000000000000000000000000000001000000000000000010000010000000001000000000011000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,7,20291408,highly_constrained,0.3,2.0,20263736,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,7,20291408,highly_constrained,0.3,2.0,20263736,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,7,20291408,highly_constrained,0.3,2.0,20263736,qdp_oracle,0000000000000000001100000001000000000000000000000101000000000000000010000010000000000000000000001000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,8,20291505,abundant,1.0,13.0,20263737,wa_mcbr,0000100000000001001000000011000000000001011000000110000001000000000000000010010000000000011000001001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,8,20291505,abundant,1.0,13.0,20263737,wa_mcbr_swap,0000100000000001001000000011000000000001011000000110000001000000000000000010010000000000011000001001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,8,20291505,abundant,1.0,13.0,20263737,capacity_greedy,0100100000000000001000000001000000001011000000000110000001000000000000000000000000000000010000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,8,20291505,abundant,1.0,13.0,20263737,lagrangian_relaxation,0000100000001000001000000001000000000000000000000100000001010000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,8,20291505,abundant,1.0,13.0,20263737,legacy_count_br,0000101001100001001010000011000000000001011100000110000001000000000000010011010010100100011000001001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,8,20291505,abundant,1.0,13.0,20263737,random_feasible,0110010010101010100001010110110101100100101000001111100011100101111100100010000101010000000001100010
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,8,20291505,abundant,1.0,13.0,20263737,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,8,20291505,abundant,1.0,13.0,20263737,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,8,20291505,abundant,1.0,13.0,20263737,qdp_oracle,0000100000000001001000000011000000000001011000000110000001000000000000000010010000000000011000001001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,8,20291505,moderate,0.6,5.0,20263737,wa_mcbr,0000100000000001001000000011000000000001010000000110000001000000000000000000010000000000011000001001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,8,20291505,moderate,0.6,5.0,20263737,wa_mcbr_swap,0000100000000000001000000011000000000001010000000110000001000000000000000010010000000000011000001001
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,8,20291505,moderate,0.6,5.0,20263737,capacity_greedy,0100100000000000001000000001000000001011000000000110000001000000000000000000000000000000000000000000
