config_hash,task_pool_id,wireless_index,wireless_seed,resource_scenario,workload_capacity_fraction,memory_available_gb_config,algorithm_seed,algorithm,strategy_bits,strategy_feasible_estimated,quantized_oracle_objective,quantized_oracle_gap_percent,runtime_seconds,updates,changes,swaps,full_single_flip_pass,signaling_payload_bytes,signaling_header_bytes,signaling_total_bytes,n_nodes,k_offload,offload_rate,decision_objective,public_objective_J,barrier_penalty,estimated_workload,true_workload,workload_capacity,workload_limit,workload_utilization,estimated_memory_gb,true_memory_gb,memory_available_gb,memory_utilization,estimated_workload_violation,estimated_memory_violation,true_workload_violation,true_memory_violation,total_end_to_end_delay_seconds,mean_end_to_end_delay_seconds,total_device_energy_j,mean_tx_time_ms_offloaded,mean_tx_energy_mj_offloaded,queue_delay_ms_per_offloaded_task,raw_strategy_quantized_feasible,raw_strategy_quantized_objective,quantized_projected_strategy_bits,quantized_projection_change_rate,projected_strategy_quantized_objective
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,abundant,1.0,13.0,20263734,wa_mcbr_swap,0000100001000001000100000001000000000001011000000110000001000000000000010000010000001000011100011000,1,234.25744899299067,0.0023659708151409645,0.0562073749024421,829,62,0,True,31502,66320,97822,100,19,0.19,234.1366071420423,234.1366071420423,0.0,15.980629539951574,15.980629539951574,63.15789473684211,60.0,0.2530266343825665,4.2575,4.2575,13.0,0.3275,0,0,0,0,4192.865709826078,41.928657098260786,7359.370941841115,509.3007730691869,51.10220216395969,104.6839546191248,1,234.26299145586614,0000100001000001000100000001000000000001011000000110000001000000000000010000010000001000011100011000,0.0,234.26299145586614
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,abundant,1.0,13.0,20263734,capacity_greedy,1000100001000001000100000000000000001001010000000110000001000000000100000000000000000000001000001000,1,234.25744899299067,1.6826061649585522,0.0140358750941231,0,0,0,,0,0,0,100,14,0.14,238.1222350475188,238.1222350475188,0.0,13.559322033898304,13.559322033898304,63.15789473684211,60.0,0.2146892655367231,3.5912500000000005,3.5912500000000005,13.0,0.27625,0,0,0,0,4184.16743766992,41.8416743766992,7309.294928880185,923.6145098246664,92.49492001310676,88.34532374100718,1,238.19907927162137,1000100001000001000100000000000000001001010000000110000001000000000100000000000000000000001000001000,0.0,238.19907927162137
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,abundant,1.0,13.0,20263734,lagrangian_relaxation,1000100000000000001100000001000000001000000000000100000001000000000100000000000000001000000000010000,1,234.25744899299067,2.4975487865481516,0.0300280000083148,300,0,0,False,0,0,0,100,11,0.11,240.07359131182815,240.07359131182815,0.0,8.716707021791768,8.716707021791768,63.15789473684211,60.0,0.1380145278450363,2.4537500000000003,2.4537500000000003,13.0,0.18875,0,0,0,0,4240.662545330948,42.40662545330948,7571.962432830394,1054.7487583803422,105.67571185403996,60.028089887640455,1,240.10814306771377,1000100000000000001100000001000000001000000000000100000001000000000100000000000000001000000000010000,0.0,240.10814306771377
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,abundant,1.0,13.0,20263734,legacy_count_br,0000101001000101000100100001000000000001011100000110000001000000000000110000010010001010011100011001,1,234.25744899299067,1.3643328778529353,0.004348958027549,580,56,0,False,0,0,0,100,27,0.27,237.11446518545517,237.11446518545517,0.0,23.486682808716708,23.486682808716708,63.15789473684211,60.0,0.3718724778046812,6.15875,6.15875,13.0,0.47375,0,0,0,0,4111.213926443806,41.112139264438056,6946.153332387571,647.3222569578603,64.93823657669608,168.00835207195627,1,237.45350038842162,0000101001000101000100100001000000000001011100000110000001000000000000110000010010001010011100011001,0.0,237.45350038842162
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,abundant,1.0,13.0,20263734,random_feasible,0000001111001110110111001100000001101000011110100011110110111110001100000110010101011000101001010010,1,234.25744899299067,37.28956857357209,8.645805064588785e-05,0,0,0,,0,0,0,100,47,0.47,447.4408765905952,447.4408765905952,0.0,47.21549636803874,47.21549636803874,63.15789473684211,60.0,0.7475786924939467,12.85375,12.85375,13.0,0.98875,0,0,0,0,3879.539786260616,38.79539786260616,4923.756644261274,4446.821821045822,513.9711544952074,760.4076738609112,0,inf,0000001111000100000111001100000001101000011110000011100110110110001000000110010101011000101001010010,0.08,321.6110410739326
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,abundant,1.0,13.0,20263734,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,234.25744899299067,5.998375708650637,0.0,0,0,0,,0,0,0,100,0,0.0,248.30909090909088,248.30909090909088,0.0,0.0,0.0,63.15789473684211,60.0,0.0,0.0,0.0,13.0,0.0,0,0,0,0,4582.8,45.828,9165.6,0.0,0.0,0.0,1,248.30909090909088,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0,248.30909090909088
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,abundant,1.0,13.0,20263734,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0,234.25744899299067,17.93315689799988,0.0,0,0,0,,0,0,0,100,100,1.0,inf,inf,0.0,100.0,100.0,63.15789473684211,60.0,1.5833333333333333,26.909999999999993,26.909999999999993,13.0,2.0699999999999994,1,1,1,1,inf,inf,146.95195645077928,10944.319721043004,1469.519564507793,inf,0,inf,0000101101100101000100110001100000000001111100000110000011100000010000110001010011111111111110011111,0.55,276.26720486615574
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,abundant,1.0,13.0,20263734,qdp_oracle,0000100001000001000100000001000000000001010000000110000001000000000000010000010000001000011100011000,1,234.25744899299067,1.2132681181572341e-14,9.850019583012909,0,0,0,,0,0,0,100,18,0.18,234.1465395956091,234.1465395956091,0.0,15.012106537530263,15.012106537530263,63.15789473684211,60.0,0.2376916868442291,4.01375,4.01375,13.0,0.3087499999999999,0,0,0,0,4205.4585782215145,42.05458578221514,7420.492592307857,494.19193754601446,49.58846154757935,97.95129698253042,1,234.2574489929907,0000100001000001000100000001000000000001010000000110000001000000000000010000010000001000011100011000,0.0,234.2574489929907
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,moderate,0.6,5.0,20263734,wa_mcbr,0000100001000001000100000001000000000001010000000110000001000000000000000000010000001000011000011000,1,235.6648151263005,0.0,0.0390270829666405,782,32,0,True,29716,62560,92276,100,16,0.16,235.45484917971964,235.45484917971964,0.0,13.075060532687653,13.075060532687653,37.89473684210527,36.0,0.3450363196125907,3.52625,3.52625,5.0,0.70525,0,0,0,0,4236.514741445874,42.36514741445874,7564.331320258657,455.4707858384951,45.70751616600724,151.7005545286506,1,235.6648151263005,0000100001000001000100000001000000000001010000000110000001000000000000000000010000001000011000011000,0.0,235.6648151263005
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,moderate,0.6,5.0,20263734,wa_mcbr_swap,0000100001000001000100000001000000000001010000000110000001000000000000000000010000001000011000011000,1,235.6648151263005,0.0,0.0528125829296186,782,32,0,True,29716,62560,92276,100,16,0.16,235.45484917971964,235.45484917971964,0.0,13.075060532687653,13.075060532687653,37.89473684210527,36.0,0.3450363196125907,3.52625,3.52625,5.0,0.70525,0,0,0,0,4236.514741445874,42.36514741445874,7564.331320258657,455.4707858384951,45.70751616600724,151.7005545286506,1,235.6648151263005,0000100001000001000100000001000000000001010000000110000001000000000000000000010000001000011000011000,0.0,235.6648151263005
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,moderate,0.6,5.0,20263734,capacity_greedy,1000100000000001000100000000000000001001010000000110000001000000000100000000000000000000000000001000,1,235.6648151263005,1.4553757476979214,0.012321374961175,0,0,0,,0,0,0,100,12,0.12,238.96262356461315,238.96262356461315,0.0,11.622276029055689,11.622276029055689,37.89473684210527,36.0,0.3066989507667473,3.10375,3.10375,5.0,0.62075,0,0,0,0,4219.336733719297,42.19336733719297,7474.698502521012,914.1340963208928,91.54187675100172,130.59371362048887,1,239.09462369150583,1000100000000001000100000000000000001001010000000110000001000000000100000000000000000000000000001000,0.0,239.09462369150583
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,moderate,0.6,5.0,20263734,lagrangian_relaxation,0000101001000001000100100001000000000001011100000110000001000000000000010000010000001000011100011000,1,235.6648151263005,0.33368884661602155,0.0093046670081093,300,0,0,False,0,0,0,100,22,0.22,237.71844129150745,237.71844129150745,0.0,18.64406779661017,18.64406779661017,37.89473684210527,36.0,0.4919962335216572,4.94,4.94,5.0,0.988,0,0,0,0,4166.334839342239,41.6633483934224,7212.02080791326,553.0976346059447,55.491268784522376,262.1223354958295,0,inf,0000100001000001000100100001000000000001011000000110000001000000000000010000010000001000011000011000,0.03,236.45120232977524
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,moderate,0.6,5.0,20263734,legacy_count_br,0000101001100101000000100001000000000000001100000010000001000000000000100000000010100001011100010010,1,235.6648151263005,1.4667848157684424,0.0023677919525653,292,11,0,False,0,0,0,100,21,0.21,241.04289410104656,241.04289410104656,0.0,18.64406779661017,18.64406779661017,37.89473684210527,36.0,0.4919962335216572,4.8425,4.8425,5.0,0.9685,0,0,0,0,4250.968421651725,42.50968421651725,7597.150370659587,545.8977431577518,54.7795552184035,262.1223354958295,0,inf,0000101001100001000000100001000000000000001100000010000001000000000000100000000010000001011100010000,0.03,239.12151085068186
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,moderate,0.6,5.0,20263734,random_feasible,0000001101000100000100000000000000000000011100000011000010100000000000000010010000011000101000010010,1,235.6648151263005,2.10955285018491,0.0003739579115062,0,0,0,,0,0,0,100,20,0.2,243.30150353768536,243.30150353768536,0.0,18.64406779661017,18.64406779661017,37.89473684210527,36.0,0.4919962335216572,4.858750000000001,4.858750000000001,5.0,0.97175,0,0,0,0,4252.061277121231,42.520612771212306,7593.766291960786,680.9415205657315,68.31459803929647,262.1223354958295,0,inf,0000001101000100000100000000000000000000011100000010000010000000000000000000010000011000101000010010,0.03,240.63628895068038
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,moderate,0.6,5.0,20263734,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,235.6648151263005,5.365364267896288,0.0,0,0,0,,0,0,0,100,0,0.0,248.30909090909088,248.30909090909088,0.0,0.0,0.0,37.89473684210527,36.0,0.0,0.0,0.0,5.0,0.0,0,0,0,0,4582.8,45.828,9165.6,0.0,0.0,0.0,1,248.30909090909088,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0,248.30909090909088
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,moderate,0.6,5.0,20263734,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0,235.6648151263005,0.33368884661602155,0.0,0,0,0,,0,0,0,100,100,1.0,inf,inf,0.0,100.0,100.0,37.89473684210527,36.0,2.6388888888888884,26.909999999999993,26.909999999999993,5.0,5.381999999999999,1,1,1,1,inf,inf,146.95195645077928,10944.319721043004,1469.519564507793,inf,0,inf,0000100001000001000100100001000000000001011000000110000001000000000000010000010000001000011000011000,0.81,236.45120232977524
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,moderate,0.6,5.0,20263734,qdp_oracle,0000100001000001000100000001000000000001010000000110000001000000000000000000010000001000011000011000,1,235.6648151263005,0.0,1.9292589160613716,0,0,0,,0,0,0,100,16,0.16,235.45484917971964,235.45484917971964,0.0,13.075060532687653,13.075060532687653,37.89473684210527,36.0,0.3450363196125907,3.52625,3.52625,5.0,0.70525,0,0,0,0,4236.514741445874,42.36514741445874,7564.331320258657,455.4707858384951,45.70751616600724,151.7005545286506,1,235.6648151263005,0000100001000001000100000001000000000001010000000110000001000000000000000000010000001000011000011000,0.0,235.6648151263005
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,highly_constrained,0.3,2.0,20263734,wa_mcbr,0000100001000000000000000001000000000000001000000010000001000000000000000000000000000000001100000000,1,239.68248095957492,0.6391297233184055,0.0051587079651653,100,0,0,True,3800,8000,11800,100,8,0.08,240.869615022822,240.869615022822,0.0,7.02179176755448,7.02179176755448,18.947368421052634,18.0,0.3705945655098197,1.8525,1.8525,2.0,0.92625,0,0,0,0,4415.90169072958,44.1590169072958,8399.017266453706,270.5110847325108,27.15830671337853,167.2002564650566,0,inf,0000100001000000000000000001000000000000000000000010000001000000000000000000000000000000001100000000,0.01,241.21436293697454
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,highly_constrained,0.3,2.0,20263734,wa_mcbr_swap,1000100000000001000100000000000000000001000000000110000001000000000000000000000000000000000000000000,1,239.68248095957492,0.21237960199182468,0.0432182078948244,100,0,5,True,3800,8000,11800,100,8,0.08,239.38270057702096,239.38270057702096,0.0,7.263922518159807,7.263922518159807,18.947368421052634,18.0,0.3833736884584341,1.93375,1.93375,2.0,0.966875,0,0,0,0,4364.778053359117,43.64778053359117,8165.098389229754,371.8247327169071,37.29865371927877,175.43193717277484,0,inf,0000100000000001000100000000000000000001000000000110000001000000000000000000000000000000000000000000,0.01,240.191517658681
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,highly_constrained,0.3,2.0,20263734,capacity_greedy,1000100000000000000000000000000000001001000000000110000000000000000100000000000000000000000000000000,1,239.68248095957492,0.4124302674319751,0.0070537499850615,0,0,0,,0,0,0,100,7,0.07,240.98580028430524,240.98580028430524,0.0,7.506053268765134,7.506053268765134,18.947368421052634,18.0,0.3961528114070487,1.9824999999999997,1.9824999999999997,2.0,0.99125,0,0,0,0,4325.509612646553,43.25509612646553,7974.622844917077,888.7897772452942,88.97784529665695,184.01202940521276,0,inf,1000100000000000000000000000000000001001000000000110000000000000000000000000000000000000000000000000,0.01,240.67100405678408
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,highly_constrained,0.3,2.0,20263734,lagrangian_relaxation,0000100000000001000100000001000000000001000000000100000001000000000000000000000000001000000000011000,1,239.68248095957492,1.185806710470326e-14,0.0077684159623458,300,0,0,True,0,0,0,100,10,0.1,239.07079341343817,239.07079341343817,0.0,7.263922518159806,7.263922518159806,18.947368421052634,18.0,0.3833736884584341,1.99875,1.99875,2.0,0.999375,0,0,0,0,4354.572534936546,43.545725349365455,8114.763291433679,361.8215564817358,36.32914336785338,175.43193717277484,0,inf,0000100000000000000100000001000000000001000000000100000001000000000000000000000000001000000000011000,0.01,239.68248095957495
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,highly_constrained,0.3,2.0,20263734,legacy_count_br,0000100001000000000000000001000000000000001000000010000001000000000000000000000000000000001100000000,1,239.68248095957492,0.6391297233184055,0.001545250066556,100,0,0,True,0,0,0,100,8,0.08,240.869615022822,240.869615022822,0.0,7.02179176755448,7.02179176755448,18.947368421052634,18.0,0.3705945655098197,1.8525,1.8525,2.0,0.92625,0,0,0,0,4415.90169072958,44.1590169072958,8399.017266453706,270.5110847325108,27.15830671337853,167.2002564650566,0,inf,0000100001000000000000000001000000000000000000000010000001000000000000000000000000000000001100000000,0.01,241.21436293697454
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,highly_constrained,0.3,2.0,20263734,random_feasible,0000000001000000000100000000000000000000010000000010000000000000000000000000010000001000001000010000,1,239.68248095957492,0.7747565227354483,0.0004733339883387,0,0,0,,0,0,0,100,8,0.08,240.79564173646625,240.79564173646625,0.0,6.779661016949153,6.779661016949153,18.947368421052634,18.0,0.3578154425612053,1.8525,1.8525,2.0,0.92625,0,0,0,0,4419.646592528401,44.19646592528401,8416.997941235215,246.52787836694685,24.742654401939877,159.29618768328444,0,inf,0000000001000000000100000000000000000000000000000010000000000000000000000000010000001000001000010000,0.01,241.53943661466337
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,highly_constrained,0.3,2.0,20263734,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,239.68248095957492,3.599182516377131,0.0,0,0,0,,0,0,0,100,0,0.0,248.30909090909088,248.30909090909088,0.0,0.0,0.0,18.947368421052634,18.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,4582.8,45.828,9165.6,0.0,0.0,0.0,1,248.30909090909088,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0,248.30909090909088
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,highly_constrained,0.3,2.0,20263734,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0,239.68248095957492,0.1233466347218174,0.0,0,0,0,,0,0,0,100,100,1.0,inf,inf,0.0,100.0,100.0,18.947368421052634,18.0,5.277777777777777,26.909999999999993,26.909999999999993,2.0,13.454999999999997,1,1,1,1,inf,inf,146.95195645077928,10944.319721043004,1469.519564507793,inf,0,inf,0000100000000000000100000001000000000000000000000100000001000000000000000000010000001000000000011000,0.91,239.9781212338563
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,5,20291214,highly_constrained,0.3,2.0,20263734,qdp_oracle,0000100000000000000100000001000000000001000000000100000001000000000000000000000000001000000000011000,1,239.68248095957492,1.185806710470326e-14,0.4135640830500051,0,0,0,,0,0,0,100,9,0.09,239.57116513237457,239.57116513237457,0.0,6.295399515738499,6.295399515738499,18.947368421052634,18.0,0.3322571966639763,1.755,1.755,2.0,0.8775000000000001,0,0,0,0,4374.527990824211,43.74527990824211,8208.324205132976,358.71444290871966,36.02279255306359,144.39564867042702,1,239.68248095957495,0000100000000000000100000001000000000001000000000100000001000000000000000000000000001000000000011000,0.0,239.68248095957495
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,abundant,1.0,13.0,20263735,wa_mcbr,0000100001000001000100001001000000000001100000000111000001010000000000000000000000100000000001011001,1,233.70903048237355,0.0,0.0352270419243723,721,59,0,True,27398,57680,85078,100,18,0.18,233.6067608634684,233.6067608634684,0.0,15.49636803874092,15.49636803874092,63.15789473684211,60.0,0.2453591606133978,4.11125,4.11125,13.0,0.31625,0,0,0,0,4168.66834474595,41.6866834474595,7251.439480264943,535.8468412039856,57.74890360797923,101.28342245989305,1,233.70903048237355,0000100001000001000100001001000000000001100000000111000001010000000000000000000000100000000001011001,0.0,233.70903048237355
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,abundant,1.0,13.0,20263735,wa_mcbr_swap,0000100001000001000100001001000000000001100000000111000001010000000000000000000000100000000001011001,1,233.70903048237355,0.0,0.0502334169577807,721,59,0,True,27398,57680,85078,100,18,0.18,233.6067608634684,233.6067608634684,0.0,15.49636803874092,15.49636803874092,63.15789473684211,60.0,0.2453591606133978,4.11125,4.11125,13.0,0.31625,0,0,0,0,4168.66834474595,41.6866834474595,7251.439480264943,535.8468412039856,57.74890360797923,101.28342245989305,1,233.70903048237355,0000100001000001000100001001000000000001100000000111000001010000000000000000000000100000000001011001,0.0,233.70903048237355
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,abundant,1.0,13.0,20263735,capacity_greedy,0000100001000001000100001001000000000001100000000111000001010000000000000000000000100000000001011001,1,233.70903048237355,0.0,0.0174416248919442,0,0,0,,0,0,0,100,18,0.18,233.6067608634684,233.6067608634684,0.0,15.49636803874092,15.49636803874092,63.15789473684211,60.0,0.2453591606133978,4.11125,4.11125,13.0,0.31625,0,0,0,0,4168.66834474595,41.6866834474595,7251.439480264943,535.8468412039856,57.74890360797923,101.28342245989305,1,233.70903048237355,0000100001000001000100001001000000000001100000000111000001010000000000000000000000100000000001011001,0.0,233.70903048237355
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,abundant,1.0,13.0,20263735,lagrangian_relaxation,0000100000000000001100000001000000000000000000000101000001011000000000000000000000000000000000010000,1,233.70903048237355,1.485793738735911,0.0459142089821398,300,0,0,False,0,0,0,100,10,0.1,237.15729801785065,237.15729801785065,0.0,7.021791767554479,7.021791767554479,63.15789473684211,60.0,0.1111783696529459,2.0475,2.0475,13.0,0.1575,0,0,0,0,4287.168889669127,42.87168889669127,7809.063299354025,545.6176842793101,66.32993540240727,51.271282633371165,1,237.18146462414106,0000100000000000001100000001000000000000000000000101000001011000000000000000000000000000000000010000,0.0,237.18146462414106
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,abundant,1.0,13.0,20263735,legacy_count_br,0000101001100001100110001001000000000001100000000111000101010000010000100001000000100000100101011001,1,233.70903048237355,3.622592628219491,0.0030598749872297,396,41,0,False,0,0,0,100,28,0.28,241.7983775460559,241.7983775460559,0.0,25.42372881355932,25.42372881355932,63.15789473684211,60.0,0.4025423728813559,6.630000000000001,6.630000000000001,13.0,0.51,0,0,0,0,4037.139771527157,40.37139771527157,6576.212612605366,895.1235525149784,93.30759304882766,188.43971631205673,1,242.17535659211126,0000101001100001100110001001000000000001100000000111000101010000010000100001000000100000100101011001,0.0,242.17535659211126
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,abundant,1.0,13.0,20263735,random_feasible,0101010011000001011110111110010001110101000011110000011010100001111001010110101010101001100110000010,1,233.70903048237355,39.977150780404756,4.308298230171203e-05,0,0,0,,0,0,0,100,47,0.47,646.4835944985725,646.4835944985725,0.0,46.48910411622276,46.48910411622276,63.15789473684211,60.0,0.7360774818401937,12.691250000000002,12.691250000000002,13.0,0.9762500000000002,0,0,0,0,4128.012833357866,41.28012833357866,5482.484371343745,7257.493428851708,1065.624922207331,717.2477064220184,0,inf,0001000011000001011110111110000001100001000011010000011010100001111001010110100010101001100110000010,0.07,327.13924198573415
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,abundant,1.0,13.0,20263735,all_local,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,233.70903048237355,6.247110090946391,0.0,0,0,0,,0,0,0,100,0,0.0,248.30909090909088,248.30909090909088,0.0,0.0,0.0,63.15789473684211,60.0,0.0,0.0,0.0,13.0,0.0,0,0,0,0,4582.8,45.828,9165.6,0.0,0.0,0.0,1,248.30909090909088,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.0,248.30909090909088
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,abundant,1.0,13.0,20263735,all_offload,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0,233.70903048237355,15.859865927159436,0.0,0,0,0,,0,0,0,100,100,1.0,inf,inf,0.0,100.0,100.0,63.15789473684211,60.0,1.5833333333333333,26.909999999999993,26.909999999999993,13.0,2.0699999999999994,1,1,1,1,inf,inf,135.2122851551652,10194.40309588128,1352.122851551652,inf,0,inf,0000101101100001000111111011000000000001111100000111000101000000010000110011010011110001101111011011,0.56,270.7749693765422
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,abundant,1.0,13.0,20263735,qdp_oracle,0000100001000001000100001001000000000001100000000111000001010000000000000000000000100000000001011001,1,233.70903048237355,0.0,9.24014604196418,0,0,0,,0,0,0,100,18,0.18,233.6067608634684,233.6067608634684,0.0,15.49636803874092,15.49636803874092,63.15789473684211,60.0,0.2453591606133978,4.11125,4.11125,13.0,0.31625,0,0,0,0,4168.66834474595,41.6866834474595,7251.439480264943,535.8468412039856,57.74890360797923,101.28342245989305,1,233.70903048237355,0000100001000001000100001001000000000001100000000111000001010000000000000000000000100000000001011001,0.0,233.70903048237355
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,moderate,0.6,5.0,20263735,wa_mcbr,0000100000000001000100001001000000000001100000000111000001010000000000000000000000000000000001011001,1,235.13609203064553,0.006331785322332958,0.0402977920603007,792,22,0,True,30096,63360,93456,100,16,0.16,234.95544988372723,234.95544988372723,0.0,13.559322033898306,13.559322033898306,37.89473684210527,36.0,0.3578154425612053,3.62375,3.62375,5.0,0.72475,0,0,0,0,4201.321937118264,42.01321937118264,7402.465840546443,498.3248822082439,54.11503415274551,159.29618768328444,1,235.15098034320823,0000100000000001000100001001000000000001100000000111000001010000000000000000000000000000000001011001,0.0,235.15098034320823
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,moderate,0.6,5.0,20263735,wa_mcbr_swap,0000100000000001000100001001000000000001100000000111000001010000000000000000000000000000000001011001,1,235.13609203064553,0.006331785322332958,0.0538537501124665,792,22,0,True,30096,63360,93456,100,16,0.16,234.95544988372723,234.95544988372723,0.0,13.559322033898306,13.559322033898306,37.89473684210527,36.0,0.3578154425612053,3.62375,3.62375,5.0,0.72475,0,0,0,0,4201.321937118264,42.01321937118264,7402.465840546443,498.3248822082439,54.11503415274551,159.29618768328444,1,235.15098034320823,0000100000000001000100001001000000000001100000000111000001010000000000000000000000000000000001011001,0.0,235.15098034320823
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,moderate,0.6,5.0,20263735,capacity_greedy,0000100000000001000100001001000000000001100000000111000001010000000000000000000000000000000001011001,1,235.13609203064553,0.006331785322332958,0.0156751250615343,0,0,0,,0,0,0,100,16,0.16,234.95544988372723,234.95544988372723,0.0,13.559322033898306,13.559322033898306,37.89473684210527,36.0,0.3578154425612053,3.62375,3.62375,5.0,0.72475,0,0,0,0,4201.321937118264,42.01321937118264,7402.465840546443,498.3248822082439,54.11503415274551,159.29618768328444,1,235.15098034320823,0000100000000001000100001001000000000001100000000111000001010000000000000000000000000000000001011001,0.0,235.15098034320823
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,3,6,20291311,moderate,0.6,5.0,20263735,lagrangian_relaxation,0000100001000001000110001001000000000001100000000111000001000000010000000001000000100000000101011001,1,235.13609203064553,0.30785615356907375,0.0087809169199317,300,0,0,False,0,0,0,100,21,0.21,236.947933426417,236.947933426417,0.0,18.64406779661017,18.64406779661017,37.89473684210527,36.0,0.4919962335216572,4.8425,4.8425,5.0,0.9685,0,0,0,0,4165.167695926027,41.651676959260264,7211.929632915412,536.3393752673558,53.79204359105741,262.1223354958295,0,inf,0000100001000001000100001001000000000001100000000111000001000000000000000001000000100000000001011001,0.03,235.8599729592237
