config_hash,task_pool_id,wireless_index,wireless_seed,workload_capacity_fraction,memory_available_gb_config,memory_mode,algorithm,strategy_bits,strategy_feasible_estimated,raw_strategy_quantized_feasible,raw_strategy_quantized_objective,quantized_projected_strategy_bits,quantized_projection_change_rate,projected_strategy_quantized_objective,quantized_oracle_objective,quantized_oracle_gap_percent,runtime_seconds,updates,changes,swaps,full_single_flip_pass,signaling_payload_bytes,signaling_header_bytes,signaling_total_bytes,n_nodes,k_offload,offload_rate,decision_objective,public_objective_J,barrier_penalty,estimated_workload,true_workload,workload_capacity,workload_limit,workload_utilization,estimated_memory_gb,true_memory_gb,memory_available_gb,memory_utilization,estimated_workload_violation,estimated_memory_violation,true_workload_violation,true_memory_violation,total_end_to_end_delay_seconds,mean_end_to_end_delay_seconds,total_device_energy_j,mean_tx_time_ms_offloaded,mean_tx_energy_mj_offloaded,queue_delay_ms_per_offloaded_task,rejections_workload,rejections_memory,rejections_cost
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.4,3.0,none,wa_mcbr_none,0010000001000000001000000000000000010000000010001000000000000000000010110000001000000000001100000000,1,0,inf,0010000001000000001000000000000000010000000010001000000000000000000010100000000000000000001100000000,0.02,233.33452729680087,,,0.03790316707454622,734,41,0,True,27892,58720,86612,100,12,0.12,232.5316513767895,232.5316513767895,0.0,10.679611650485436,10.679611650485436,25.263157894736842,24.0,0.42273462783171517,2.86,2.86,3.0,0.9533333333333333,0,0,0,0,4278.505228818158,42.785052288181575,7772.925893510494,405.6926841573406,43.824459207754096,203.07638402242463,0,0,88
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.4,5.0,hard,wa_mcbr_hard,0010000001000000001000000000000000010000000010001000000000000000000010110000001000000000001100000000,1,1,232.76255233354115,0010000001000000001000000000000000010000000010001000000000000000000010110000001000000000001100000000,0.0,232.76255233354115,232.74259771469733,0.008573685711064876,0.04057062498759478,734,32,0,True,27892,58720,86612,100,12,0.12,232.5316513767895,232.5316513767895,0.0,10.679611650485436,10.679611650485436,25.263157894736842,24.0,0.42273462783171517,2.86,2.86,5.0,0.572,0,0,0,0,4278.505228818158,42.785052288181575,7772.925893510494,405.6926841573406,43.824459207754096,203.07638402242463,0,0,88
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.4,5.0,soft,wa_mcbr_soft,0010000001000000001000000000000000010000000010001000000000000000000010110000000000000000001100000000,1,1,232.83288077996818,0010000001000000001000000000000000010000000010001000000000000000000010110000000000000000001100000000,0.0,232.83288077996818,,,0.08818391605746001,1119,46,0,True,42522,89520,132042,100,11,0.11,232.94757834800637,232.65638947389007,0.2911888741163112,9.70873786407767,9.70873786407767,25.263157894736842,24.0,0.38430420711974106,2.61625,2.61625,5.0,0.52325,0,0,0,0,4297.354435871453,42.97354435871453,7862.858185161773,383.4494920768208,41.65319652473605,176.04467805519053,0,0,89
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.4,5.0,none,wa_mcbr_none,0010000001000000001000000000000000010000000010001000000000000000000010110000001000000000001100000000,1,1,232.76255233354115,0010000001000000001000000000000000010000000010001000000000000000000010110000001000000000001100000000,0.0,232.76255233354115,,,0.03813133400399238,734,41,0,True,27892,58720,86612,100,12,0.12,232.5316513767895,232.5316513767895,0.0,10.679611650485436,10.679611650485436,25.263157894736842,24.0,0.42273462783171517,2.86,2.86,5.0,0.572,0,0,0,0,4278.505228818158,42.785052288181575,7772.925893510494,405.6926841573406,43.824459207754096,203.07638402242463,0,0,88
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.4,13.0,hard,wa_mcbr_hard,0010000001000000001000000000000000010000000010001000000000000000000010110000001000000000001100000000,1,1,232.76255233354115,0010000001000000001000000000000000010000000010001000000000000000000010110000001000000000001100000000,0.0,232.76255233354115,232.74259771469733,0.008573685711064876,0.03632458299398422,734,41,0,True,27892,58720,86612,100,12,0.12,232.5316513767895,232.5316513767895,0.0,10.679611650485436,10.679611650485436,25.263157894736842,24.0,0.42273462783171517,2.86,2.86,13.0,0.22,0,0,0,0,4278.505228818158,42.785052288181575,7772.925893510494,405.6926841573406,43.824459207754096,203.07638402242463,0,0,88
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.4,13.0,soft,wa_mcbr_soft,0010000001000000001000000000000000010000000010001000000000000000000010110000001000000000001100000000,1,1,232.76255233354115,0010000001000000001000000000000000010000000010001000000000000000000010110000001000000000001100000000,0.0,232.76255233354115,,,0.05345270805992186,734,41,0,True,27892,58720,86612,100,12,0.12,232.5597292963185,232.5316513767895,0.028077919528969736,10.679611650485436,10.679611650485436,25.263157894736842,24.0,0.42273462783171517,2.86,2.86,13.0,0.22,0,0,0,0,4278.505228818158,42.785052288181575,7772.925893510494,405.6926841573406,43.824459207754096,203.07638402242463,0,0,88
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.4,13.0,none,wa_mcbr_none,0010000001000000001000000000000000010000000010001000000000000000000010110000001000000000001100000000,1,1,232.76255233354115,0010000001000000001000000000000000010000000010001000000000000000000010110000001000000000001100000000,0.0,232.76255233354115,,,0.036032167030498385,734,41,0,True,27892,58720,86612,100,12,0.12,232.5316513767895,232.5316513767895,0.0,10.679611650485436,10.679611650485436,25.263157894736842,24.0,0.42273462783171517,2.86,2.86,13.0,0.22,0,0,0,0,4278.505228818158,42.785052288181575,7772.925893510494,405.6926841573406,43.824459207754096,203.07638402242463,0,0,88
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.6,1.5,hard,wa_mcbr_hard,0000000000000000001000000000000000010000000000000000000000000000000010010000001000000000000100000000,1,0,inf,0000000000000000001000000000000000010000000000000000000000000000000010010000000000000000000100000000,0.01,236.80552387265467,235.80295910154956,0.42517056398488823,0.005385415977798402,100,0,0,True,3800,8000,11800,100,6,0.06,236.0217447911213,236.0217447911213,0.0,5.339805825242719,5.339805825242719,37.89473684210527,36.0,0.14091154261057173,1.4949999999999999,1.4949999999999999,1.5,0.9966666666666666,0,0,0,0,4412.69046415496,44.1269046415496,8399.01514331428,320.7379043386771,35.8572190466498,61.00612148799246,0,94,0
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.6,1.5,soft,wa_mcbr_soft,0000000000000000001000000000000000000000000010001000000000000000000000001000000000000000000100000000,1,1,236.97080242430414,0000000000000000001000000000000000000000000010001000000000000000000000001000000000000000000100000000,0.0,236.97080242430414,,,0.056539666024036705,793,50,0,True,30134,63440,93574,100,5,0.05,237.75526920908308,236.95933641860236,0.7959327904807306,4.126213592233009,4.126213592233009,37.89473684210527,36.0,0.10888619201725995,1.12125,1.12125,1.5,0.7475,0,0,0,0,4431.590049930425,44.315900499304256,8485.393366178767,347.4622067101009,38.6732357536288,50.54777937504728,0,0,95
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.6,1.5,none,wa_mcbr_none,0010010001000000001000000000000000010000000010101000000100000000000010110000001000000000001100000000,1,0,inf,0000000001000000001000000000000000010000000010000000000000000000000000100000000000000000000100000000,0.09,235.8036175295,,,0.03530520899221301,716,58,0,True,27208,57280,84488,100,15,0.15,230.90864468499575,230.90864468499575,0.0,13.592233009708737,13.592233009708737,37.89473684210527,36.0,0.35868392664509163,3.5912499999999996,3.5912499999999996,1.5,2.3941666666666666,0,1,0,1,4229.118986470328,42.291189864703284,7542.718984107368,448.10905036274966,47.93227382444109,159.82338099243057,0,0,85
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.6,2.0,hard,wa_mcbr_hard,0000010000000000001000000000000000010000000000000000000000000000000010010000001000000000000101000000,1,0,inf,0000000000000000001000000000000000010000000000000000000000000000000010010000001000000000000100000000,0.02,236.04127942070244,234.65060606349698,0.5926570489356155,0.005400958005338907,100,0,0,True,3800,8000,11800,100,8,0.08,234.8840028388067,234.8840028388067,0.0,7.281553398058253,7.281553398058253,37.89473684210527,36.0,0.19215210355987053,1.9825,1.9825,2.0,0.99125,0,0,0,0,4382.5115053761065,43.82511505376107,8258.695856450893,334.4739757189068,36.98205636161034,79.46419629444165,0,92,0
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.6,2.0,soft,wa_mcbr_soft,0000000000000000000000000000000000000000000000101000000100000000000000001000000000000000001000000100,1,1,237.20452832905704,0000000000000000000000000000000000000000000000101000000100000000000000001000000000000000001000000100,0.0,237.20452832905704,,,0.06710025004576892,922,48,0,True,35036,73760,108796,100,6,0.06,238.03129415039555,237.19260821442637,0.8386859359691778,5.58252427184466,5.58252427184466,37.89473684210527,36.0,0.14731661272923408,1.4625,1.4625,2.0,0.73125,0,0,0,0,4447.541183935819,44.475411839358195,8557.370043568042,260.33859461159403,28.340594673959234,63.19206135842492,0,0,94
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.6,2.0,none,wa_mcbr_none,0010010001000000001000000000000000010000000010101000000100000000000010110000001000000000001100000000,1,0,inf,0000000001000000001000000000000000010000000010000000000000000000000000100000000000000000001100000000,0.08,234.8386297468512,,,0.03519912506453693,716,57,0,True,27208,57280,84488,100,15,0.15,230.90864468499575,230.90864468499575,0.0,13.592233009708737,13.592233009708737,37.89473684210527,36.0,0.35868392664509163,3.5912499999999996,3.5912499999999996,2.0,1.7956249999999998,0,1,0,1,4229.118986470328,42.291189864703284,7542.718984107368,448.10905036274966,47.93227382444109,159.82338099243057,0,0,85
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.6,3.0,hard,wa_mcbr_hard,0000010000100000001000000000000000010000000000000000000000000000001010010000001000100000000101010000,1,0,inf,0000010000100000001000000000000000010000000000000000000000000000001010010000001000000000000101000000,0.02,234.3313608911701,232.2684777300736,0.8881459857388975,0.005570624954998493,100,0,0,True,3800,8000,11800,100,12,0.12,234.02826623035202,234.02826623035202,0.0,11.16504854368932,11.16504854368932,37.89473684210527,36.0,0.29463322545846815,2.9574999999999996,2.9574999999999996,3.0,0.9858333333333332,0,0,0,0,4327.3968213109,43.273968213109,7996.149549355809,425.3095691920192,45.79577965079849,124.42554004970368,0,88,0
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.6,3.0,soft,wa_mcbr_soft,0000000001000000000000000000000000010000000010100000000100000000000000001000001000000000001100000000,1,1,234.33594104349592,0000000001000000000000000000000000010000000010100000000100000000000000001000001000000000001100000000,0.0,234.33594104349592,,,0.05211320798844099,722,49,0,True,27436,57760,85196,100,9,0.09,235.14643020915838,234.2946730914191,0.8517571177392894,7.766990291262136,7.766990291262136,37.89473684210527,36.0,0.20496224379719524,2.0475,2.0475,3.0,0.6825,0,0,0,0,4361.053921185802,43.610539211858026,8157.950425961185,388.2074346352856,38.93621790934695,84.4504748982361,0,0,91
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.6,3.0,none,wa_mcbr_none,0010010001000000001000000000000000010000000010101000000100000000000010110000001000000000001100000000,1,0,inf,0010000001000000001000000000000000010000000010001000000000000000000010100000000000000000001100000000,0.05,232.72972067575995,,,0.03529441694263369,716,53,0,True,27208,57280,84488,100,15,0.15,230.90864468499575,230.90864468499575,0.0,13.592233009708737,13.592233009708737,37.89473684210527,36.0,0.35868392664509163,3.5912499999999996,3.5912499999999996,3.0,1.1970833333333333,0,1,0,1,4229.118986470328,42.291189864703284,7542.718984107368,448.10905036274966,47.93227382444109,159.82338099243057,0,0,85
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.6,5.0,hard,wa_mcbr_hard,0010010001000000001000000000000000010000000010101000000100000000000010110000001000000000001100000000,1,1,231.084046591122,0010010001000000001000000000000000010000000010101000000100000000000010110000001000000000001100000000,0.0,231.084046591122,231.084046591122,0.0,0.03562400001101196,716,29,0,True,27208,57280,84488,100,15,0.15,230.90864468499575,230.90864468499575,0.0,13.592233009708737,13.592233009708737,37.89473684210527,36.0,0.35868392664509163,3.5912499999999996,3.5912499999999996,5.0,0.7182499999999999,0,0,0,0,4229.118986470328,42.291189864703284,7542.718984107368,448.10905036274966,47.93227382444109,159.82338099243057,0,0,85
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.6,5.0,soft,wa_mcbr_soft,0010000001000000001000000000000000010000000010101000000000000000000010110000001000000000001100000000,1,1,231.31263706554063,0010000001000000001000000000000000010000000010101000000000000000000010110000001000000000001100000000,0.0,231.31263706554063,,,0.05351204192265868,734,53,0,True,27892,58720,86612,100,13,0.13,231.9442646151868,231.19354953447925,0.7507150807075393,11.650485436893204,11.650485436893204,37.89473684210527,36.0,0.30744336569579284,3.10375,3.10375,5.0,0.6207499999999999,0,0,0,0,4259.2073439898195,42.59207343989819,7686.5921442514245,423.42976772872026,45.54955780183008,130.98130841121494,0,0,87
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.6,5.0,none,wa_mcbr_none,0010010001000000001000000000000000010000000010101000000100000000000010110000001000000000001100000000,1,1,231.084046591122,0010010001000000001000000000000000010000000010101000000100000000000010110000001000000000001100000000,0.0,231.084046591122,,,0.03628245904110372,716,53,0,True,27208,57280,84488,100,15,0.15,230.90864468499575,230.90864468499575,0.0,13.592233009708737,13.592233009708737,37.89473684210527,36.0,0.35868392664509163,3.5912499999999996,3.5912499999999996,5.0,0.7182499999999999,0,0,0,0,4229.118986470328,42.291189864703284,7542.718984107368,448.10905036274966,47.93227382444109,159.82338099243057,0,0,85
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.6,13.0,hard,wa_mcbr_hard,0010010001000000001000000000000000010000000010101000000100000000000010110000001000000000001100000000,1,1,231.084046591122,0010010001000000001000000000000000010000000010101000000100000000000010110000001000000000001100000000,0.0,231.084046591122,231.084046591122,0.0,0.04486058303155005,716,53,0,True,27208,57280,84488,100,15,0.15,230.90864468499575,230.90864468499575,0.0,13.592233009708737,13.592233009708737,37.89473684210527,36.0,0.35868392664509163,3.5912499999999996,3.5912499999999996,13.0,0.27625,0,0,0,0,4229.118986470328,42.291189864703284,7542.718984107368,448.10905036274966,47.93227382444109,159.82338099243057,0,0,85
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.6,13.0,soft,wa_mcbr_soft,0010010001000000001000000000000000010000000010101000000100000000000010110000001000000000001100000000,1,1,231.084046591122,0010010001000000001000000000000000010000000010101000000100000000000010110000001000000000001100000000,0.0,231.084046591122,,,0.06748829199932516,842,53,0,True,31996,67360,99356,100,15,0.15,230.96368836417136,230.90864468499575,0.05504367917561953,13.592233009708737,13.592233009708737,37.89473684210527,36.0,0.35868392664509163,3.5912499999999996,3.5912499999999996,13.0,0.27625,0,0,0,0,4229.118986470328,42.291189864703284,7542.718984107368,448.10905036274966,47.93227382444109,159.82338099243057,0,0,85
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.6,13.0,none,wa_mcbr_none,0010010001000000001000000000000000010000000010101000000100000000000010110000001000000000001100000000,1,1,231.084046591122,0010010001000000001000000000000000010000000010101000000100000000000010110000001000000000001100000000,0.0,231.084046591122,,,0.03803749999497086,716,53,0,True,27208,57280,84488,100,15,0.15,230.90864468499575,230.90864468499575,0.0,13.592233009708737,13.592233009708737,37.89473684210527,36.0,0.35868392664509163,3.5912499999999996,3.5912499999999996,13.0,0.27625,0,0,0,0,4229.118986470328,42.291189864703284,7542.718984107368,448.10905036274966,47.93227382444109,159.82338099243057,0,0,85
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.8,1.5,hard,wa_mcbr_hard,0000000000000000001000000000000000010000000000000000000000000000000010010000001000000000000100000000,1,0,inf,0000000000000000001000000000000000010000000000000000000000000000000010010000000000000000000100000000,0.01,236.7567394310711,235.73969898594262,0.4314251903703049,0.005347417085431516,100,0,0,True,3800,8000,11800,100,6,0.06,235.95296691100032,235.95296691100032,0.0,5.339805825242719,5.339805825242719,50.526315789473685,48.0,0.1056836569579288,1.4949999999999999,1.4949999999999999,1.5,0.9966666666666666,0,0,0,0,4412.621686274839,44.126216862748386,8399.01514331428,320.7379043386771,35.8572190466498,49.54314146782767,0,94,0
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.8,1.5,soft,wa_mcbr_soft,0000000001000000001000000000000000000000000000100000000000000000000000001000000000000000001000000000,1,1,237.0889619063642,0000000001000000001000000000000000000000000000100000000000000000000000001000000000000000001000000000,0.0,237.0889619063642,,,0.053190583945252,717,55,0,True,27246,57360,84606,100,5,0.05,238.11434671325085,237.08207753031255,1.0322691829383026,4.368932038834951,4.368932038834951,50.526315789473685,48.0,0.08646844660194174,1.17,1.17,1.5,0.7799999999999999,0,0,0,0,4443.180867371028,44.431808673710286,8539.355608262666,272.51023940032286,31.121652533547106,43.66323480571238,0,0,95
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.8,1.5,none,wa_mcbr_none,0010010001000000001000000000000000010000000010101000000100000000000010110000001000000000001101000000,1,0,inf,0000000001000000001000000000000000010000000010000000000000000000000000100000000000000000000100000000,0.1,235.74035741389307,,,0.03685587493237108,718,66,0,True,27284,57440,84724,100,16,0.16,230.04631256184294,230.04631256184294,0.0,14.563106796116505,14.563106796116505,50.526315789473685,48.0,0.28822815533980584,3.835,3.835,1.5,2.5566666666666666,0,1,0,1,4212.590471221355,42.125904712213554,7467.194459777844,465.6683047020844,49.65373611520364,121.23614663256609,0,0,84
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.8,2.0,hard,wa_mcbr_hard,0000010000000000001000000000000000010000000000000000000000000000000010010000001000000000000101000000,1,0,inf,0000000000000000001000000000000000010000000000000000000000000000000010010000001000000000000100000000,0.02,235.96644423690276,234.53180186145968,0.6117048366389705,0.005936750094406307,100,0,0,True,3800,8000,11800,100,8,0.08,234.74504928263053,234.74504928263053,0.0,7.281553398058253,7.281553398058253,50.526315789473685,48.0,0.14411407766990292,1.9825,1.9825,2.0,0.99125,0,0,0,0,4382.372551819931,43.82372551819931,8258.695856450893,334.4739757189068,36.98205636161034,62.09500177242112,0,92,0
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.8,2.0,soft,wa_mcbr_soft,0000000000000000001000000000000000000000000000101000000000000000000000001000001000000000001000000000,1,1,236.421780472856,0000000000000000001000000000000000000000000000101000000000000000000000001000001000000000001000000000,0.0,236.421780472856,,,0.06951933400705457,922,56,0,True,35036,73760,108796,100,6,0.06,237.25226691861485,236.41358098264567,0.8386859359691778,5.58252427184466,5.58252427184466,50.526315789473685,48.0,0.11048745954692556,1.4625,1.4625,2.0,0.73125,0,0,0,0,4426.844594016497,44.268445940164966,8463.796069552664,289.7128583196224,32.67825877764989,51.05281109658348,0,0,94
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.8,2.0,none,wa_mcbr_none,0010010001000000001000000000000000010000000010101000000100000000000010110000001000000000001101000000,1,0,inf,0000000001000000001000000000000000010000000010000000000000000000000000100000000000000000001100000000,0.09,234.745237428896,,,0.03682429192122072,718,66,0,True,27284,57440,84724,100,16,0.16,230.04631256184294,230.04631256184294,0.0,14.563106796116505,14.563106796116505,50.526315789473685,48.0,0.28822815533980584,3.835,3.835,2.0,1.9175,0,1,0,1,4212.590471221355,42.125904712213554,7467.194459777844,465.6683047020844,49.65373611520364,121.23614663256609,0,0,84
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.8,3.0,hard,wa_mcbr_hard,0000010000100000001000000000000000010000000000000000000000000000001010010000001000100000000101010000,1,0,inf,0000010000100000001000000000000000010000000000000000000000000000001010010000001000000000000101000000,0.02,234.06525092008147,231.96120010204126,0.9070701553167604,0.005768875009380281,100,0,0,True,3800,8000,11800,100,12,0.12,233.6261269054092,233.6261269054092,0.0,11.16504854368932,11.16504854368932,50.526315789473685,48.0,0.2209749190938511,2.9574999999999996,2.9574999999999996,3.0,0.9858333333333332,0,0,0,0,4326.994681985958,43.26994681985958,7996.149549355809,425.3095691920192,45.79577965079849,90.91392963780345,0,88,0
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.8,3.0,soft,wa_mcbr_soft,0010000001000000000000000000000000000000000000101000000000000000000010101000001000000000001000000000,1,1,234.17544736849058,0010000001000000000000000000000000000000000000101000000000000000000010101000001000000000001000000000,0.0,234.17544736849058,,,0.06855041696690023,933,63,0,True,35454,74640,110094,100,9,0.09,235.26035570392554,234.15568627139774,1.1046694325278041,8.495145631067961,8.495145631067961,50.526315789473685,48.0,0.16813309061488674,2.145,2.145,3.0,0.715,0,0,0,0,4371.618598929764,43.716185989297635,8208.299134735727,331.53770452012515,33.237192858691174,70.52884323141451,0,0,91
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.8,3.0,none,wa_mcbr_none,0010010001000000001000000000000000010000000010101000000100000000000010110000001000000000001101000000,1,0,inf,0010000001000000001000000000000000010000000010001000000000000000000010100000000000000000001100000000,0.06,232.49285724622683,,,0.035432874923571944,718,66,0,True,27284,57440,84724,100,16,0.16,230.04631256184294,230.04631256184294,0.0,14.563106796116505,14.563106796116505,50.526315789473685,48.0,0.28822815533980584,3.835,3.835,3.0,1.2783333333333333,0,1,0,1,4212.590471221355,42.125904712213554,7467.194459777844,465.6683047020844,49.65373611520364,121.23614663256609,0,0,84
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.8,5.0,hard,wa_mcbr_hard,0010010001000000001000000000000000010000000010101000000100000000000010110000001000000000001101000000,1,1,230.1638717325305,0010010001000000001000000000000000010000000010101000000100000000000010110000001000000000001101000000,0.0,230.1638717325305,230.16387173253048,1.2348466862528448e-14,0.0372359580360353,716,20,0,True,27208,57280,84488,100,16,0.16,230.04631256184294,230.04631256184294,0.0,14.563106796116505,14.563106796116505,50.526315789473685,48.0,0.28822815533980584,3.835,3.835,5.0,0.767,0,0,0,0,4212.590471221355,42.125904712213554,7467.194459777844,465.6683047020844,49.65373611520364,121.23614663256609,0,0,84
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.8,5.0,soft,wa_mcbr_soft,0010000001000000001000000000000000010000000010101000000100000000000010110000000000000000001100000000,1,1,230.83193986334447,0010000001000000001000000000000000010000000010101000000100000000000010110000000000000000001100000000,0.0,230.83193986334447,,,0.056057084002532065,760,67,0,True,28880,60800,89680,100,13,0.13,231.51088414777288,230.76016906706533,0.7507150807075393,11.650485436893202,11.650485436893202,50.526315789473685,48.0,0.2305825242718446,3.10375,3.10375,5.0,0.6207499999999999,0,0,0,0,4261.067462784058,42.61067462784058,7697.385001169778,417.96061697318805,45.000089982895474,94.92113564668769,0,0,87
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.8,5.0,none,wa_mcbr_none,0010010001000000001000000000000000010000000010101000000100000000000010110000001000000000001101000000,1,1,230.1638717325305,0010010001000000001000000000000000010000000010101000000100000000000010110000001000000000001101000000,0.0,230.1638717325305,,,0.03842325008008629,718,66,0,True,27284,57440,84724,100,16,0.16,230.04631256184294,230.04631256184294,0.0,14.563106796116505,14.563106796116505,50.526315789473685,48.0,0.28822815533980584,3.835,3.835,5.0,0.767,0,0,0,0,4212.590471221355,42.125904712213554,7467.194459777844,465.6683047020844,49.65373611520364,121.23614663256609,0,0,84
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.8,13.0,hard,wa_mcbr_hard,0010010001000000001000000000000000010000000010101000000100000000000010110000001000000000001101000000,1,1,230.1638717325305,0010010001000000001000000000000000010000000010101000000100000000000010110000001000000000001101000000,0.0,230.1638717325305,230.16387173253048,1.2348466862528448e-14,0.036042542080394924,718,66,0,True,27284,57440,84724,100,16,0.16,230.04631256184294,230.04631256184294,0.0,14.563106796116505,14.563106796116505,50.526315789473685,48.0,0.28822815533980584,3.835,3.835,13.0,0.295,0,0,0,0,4212.590471221355,42.125904712213554,7467.194459777844,465.6683047020844,49.65373611520364,121.23614663256609,0,0,84
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.8,13.0,soft,wa_mcbr_soft,0010010001000000001000000000000000010000000010101000000100000000000010110000001000000000001101000000,1,1,230.1638717325305,0010010001000000001000000000000000010000000010101000000100000000000010110000001000000000001101000000,0.0,230.1638717325305,,,0.0711856660200283,904,66,0,True,34352,72320,106672,100,16,0.16,230.11452763524238,230.04631256184294,0.06821507339945009,14.563106796116505,14.563106796116505,50.526315789473685,48.0,0.28822815533980584,3.835,3.835,13.0,0.295,0,0,0,0,4212.590471221355,42.125904712213554,7467.194459777844,465.6683047020844,49.65373611520364,121.23614663256609,0,0,84
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,0.8,13.0,none,wa_mcbr_none,0010010001000000001000000000000000010000000010101000000100000000000010110000001000000000001101000000,1,1,230.1638717325305,0010010001000000001000000000000000010000000010101000000100000000000010110000001000000000001101000000,0.0,230.1638717325305,,,0.038606875110417604,718,66,0,True,27284,57440,84724,100,16,0.16,230.04631256184294,230.04631256184294,0.0,14.563106796116505,14.563106796116505,50.526315789473685,48.0,0.28822815533980584,3.835,3.835,13.0,0.295,0,0,0,0,4212.590471221355,42.125904712213554,7467.194459777844,465.6683047020844,49.65373611520364,121.23614663256609,0,0,84
06ac6393eee7a87a46f65b36cf9d1863821846f32cd08b7f9dd84710f2fa08a1,1,1,20270826,1.0,1.5,hard,wa_mcbr_hard,0000000000000000001000000000000000010000000000000000000000000000000010010000001000000000000100000000,1,0,inf,0000000000000000001000000000000000010000000000000000000000000000000010010000000000000000000100000000,0.01,236.72903766884298,235.70391837756765,0.43491822212018577,0.00541337497998029,100,0,0,True,3800,8000,11800,100,6,0.06,235.9142409830948,235.9142409830948,0.0,5.339805825242719,5.339805825242719,63.15789473684211,60.0,0.08454692556634304,1.4949999999999999,1.4949999999999999,1.5,0.9966666666666666,0,0,0,0,4412.582960346933,44.12582960346933,8399.01514331428,320.7379043386771,35.8572190466498,43.08882015024304,0,94,0
